title,price,condition,date_sold,url
Balenciaga Arena High Black Leather,73.50,Pre-owned ·,Sold 24 Feb 2026,https://www.ebay.co.uk/itm/389664271833?_skw=Balenciaga+Arena&itmmeta=01KK9C01FA1SWMQ55EBDWQQTKG&hash=item5ab9ccedd9:g:9cUAAeSwdUJpgS7B&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDp441FiSzYI5pzmAQZGCChPjKzrnbRwRoQyVyZegc1z%2Bj4MRMDP%2FIzqP0FohbJJxBg8Dt0Mek5YnGKBf7gEH6Ls%2FN3Y8sd%2FkjOVQ2SieC0kgvS9Qaof2bO2I%2Fo1uHNw5%2FIC7q23BE7AdoxFxhBw0eK7Sw5ByalBH0eYeWNZ3O5070q0Ujyx9Ei3DVO5OK9Hpw5A5HWFahatc3dq8jMqpq%2BXD61Rj8Iprp5%2BJ1EBb%2BjyE5d5kl%2BuLZRQbsTNaIcu5w%3D%7Ctkp%3ABk9SR8aYgKyaZw
Balenciaga Arena Low Men’s Size 7 EU 40 Black Leather Designer Trainers,140.00,Pre-owned ·,Sold 21 Feb 2026,https://www.ebay.co.uk/itm/168145226828?_skw=Balenciaga+Arena&itmmeta=01KK9C01FAPX9MYXJEX6PHE85N&hash=item27263c8c4c:g:~ekAAeSwtBhpiL3t&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCDlsC3oF%2BybSdhfRQe5gaOtvTfbvf2YWMeY7g%2BSK0OY4ENfKN93EoGG1WDfm9pzD8%2B27j0CVqTopOt7ZmZnrTMHHiYyN%2Fui77Tgg6oZ%2FsoDr96ojz8%2F3Pdtkbfzz3%2BMq9gOtjxw3gPIx02bKud5HWmNvxqq2GIKwvYj6OShPyOJxfdPIbyHDzcs5vwFTmAyA2yi8LDCrAZlBoPyH61m0axZy4LEEwzE6xnDNkDXcfmEkATDCk9xDt8IsF%2FekQ%2BQ0M%3D%7Ctkp%3ABk9SR8aYgKyaZw
Balenciaga Arena Grey Low Tops Trainers | UK 8/42,59.04,Pre-owned ·,Sold 20 Feb 2026,https://www.ebay.co.uk/itm/236634375395?_skw=Balenciaga+Arena&itmmeta=01KK9C01FAKWBPVGPDECJRFG9H&hash=item37188204e3:g:u98AAeSw5slpjzcr&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAqaZ1suhnozBItoPtpHYSmcBb8C31J3WwmnUZeqgXjWtxd3HLS0eONp%2FtztgBqPXUJ%2BJqM%2BVK6vLk%2BX6bbAfXd2RRUwrTO7eo3Zjye7zTuKNdNP9g12qh13Q4gqQRa2%2FFWs2JGJ%2BDoGSNgxDycOfubmbj39WY5qEqx0KLALv3aD3HrEVGZ7K2c%2ByQS4uCRCqyNjgbTi2Pd8iVKJ2bRs7PBKduF0Fe88KGQYx%2FGWPaZzfr1X90WCxiyQT%2FYrXnjikJrVlk00zV2v1Mlne%2B1B1K9dM6mwSYGeV2o0hcu%2F%2BCsGw%3D%3D%7Ctkp%3ABk9SR8aYgKyaZw
Balenciaga Shoes Men’s Size UK 7 Arena High Sneaker Blue Suede Boots EU 41,69.96,Pre-owned ·,Sold 19 Feb 2026,https://www.ebay.co.uk/itm/188069207910?_skw=Balenciaga+Arena&itmmeta=01KK9C01FA7SW09G0T711KNXQR&hash=item2bc9cc5f66:g:~eIAAeSwXLtplO-r&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBJ7tgO4alarvUlKHTvk7PY2MXWktREfRO9ILmlE0Z1OT%2BEwsI2shKuTd7W6BHG4NlMA8I%2BWvtB78a5YuRa8Rhr3wXJ35%2BAO2hmaVMice%2FdCIIHBW0Zf4GKEM7MnAQeRBW5Cd6mMaBfcG%2BHCPc9k%2FhoLLWTtgPlQTWS6Ycis28fGYgrA7QMjILSIwv0q82B%2FBAgJt8u90WOjNK9gKX0Q2PG9GeeK%2BXInf5syghHMC3Sh%2BU6edoClyK1R1kEtPrUZkTOVRmVdyFddBT6aukc4lLhLGnKsrAPrWzGmyZf9IMOzw%3D%3D%7Ctkp%3ABk9SR8aYgKyaZw
Balenciaga Arena High Top D Ring Triple Black Men’s Leather Trainers UK 11 EU 45,100.00,Pre-owned ·,Sold 18 Feb 2026,https://www.ebay.co.uk/itm/298032985049?_skw=Balenciaga+Arena&itmmeta=01KK9C01FAZCE65FMGNTNHXQFQ&hash=item45642673d9:g:f6wAAeSwd0lpkNsH&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDQ08JKTOIJn%2BuS13j1k0bFzqOcjIoKSD8ZfJXKISPhI6%2F4fuUlgr1dRaF%2Fq%2BVdbyiMWMdScOE92njtY1ZwtovINrxr6dK2xxA2IMMeGu8bkS2FZEU2BLvBeHwKXCPsMWgM%2FT6rVgpJgWM75ojhPv4qdDv8Y4cReg%2Fl5ZJzA0Maltt9F4liiiEKeRT7EjRf%2FQhA3U%2BU8HU%2FL4mJni2X6P2VjTrLuTBtsXmLIxZHLHhfhUKwm25Zrj9%2Bw2W3eaZx%2BjRMmN5Etv6cFiaTP3%2FzhT0MzFLg3z%2B2Je5gW4evWZdBSA%3D%3D%7Ctkp%3ABk9SR8aYgKyaZw
Balenciaga Arena Size 38/25cm insole Navy Excellent Condition 👍,104.70,Pre-owned ·,Sold 17 Feb 2026,https://www.ebay.co.uk/itm/376838227714?_skw=Balenciaga+Arena&itmmeta=01KK9C01FA4WWZ45K8ZG3K6HPD&hash=item57bd4f0702:g:8XMAAeSwzz5pW7dQ&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDpAv2BrHB%2FEkPx7vgR9SMAzagiio4QUmYefeODsADZdAIEGBXACK1L33W3I9idSIshhtln9K2T6f84dMQAN%2BjvCbESg%2FkoM2jkRTc0rXcXN6DqZFPi2uWTdJo%2BxjtrdkSpw%2FT%2B9hdcpbsJT4ZOhmw%2FBK2Z%2Bs2ICfZD5GzEHYk04hKI32GoD30k%2F4M%2F1b8J37JNI%2FkCnMg5pnaAgAja0lVp1vh%2FYT4PcCsUzTH%2FBXWVP1bIY7humyLXqWAl5b5ZFaLUlnEkBuI9ooLI1cJcipOAf5TV%2FxXvUijzLsdQcg0dLA%3D%3D%7Ctkp%3ABk9SR8aYgKyaZw
balenciaga arena,86.85,Pre-owned ·,Sold 16 Feb 2026,https://www.ebay.co.uk/itm/306598721684?_skw=Balenciaga+Arena&itmmeta=01KK9C01FASSJ89VAREEEY3BX0&hash=item4762b53894:g:8n0AAeSwdwtpFPwb&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAxR0OKcEBwvSmInrNc2AiWkNB5eLpSMvIDSX52KMXkb1IkdANLcdM1SrwHhVNF7YI77xxRRIvDVlzWB0p7hHLsysnlR7UzHhfLV3ls3FXoJBlQMJrgmyu6hF5%2B2Tjz%2B8%2BA2q%2BM1hUE%2FJJ48RFUpcoF6mNCdd9nF6S%2FD6O%2F6sM%2FmC6suADK9n9UrUlgfV10JO6G2GnVNYhyjdFWpfQcuu9%2BUhrtjF5UDdcydOjrkcQGC1onl1I69m--H8ucpdYOwbUOVjhi9Gguon5zguwxX4pYGMgSWlh3%2B4W19s%2FqWCEAaA%3D%3D%7Ctkp%3ABk9SR8aYgKyaZw
Balenciaga Arena High Black Leather,78.70,Pre-owned ·,Sold 15 Feb 2026,https://www.ebay.co.uk/itm/389571049637?_skw=Balenciaga+Arena&itmmeta=01KK9C01FARD9NV0EPYM9QR6YR&hash=item5ab43e78a5:g:9cUAAeSwdUJpgS7B&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDoIDtNrBDp4PpeLjgQWckPRDfVId416t9XVqHVHsFLC47YYjtjNON9gvAD4YIfbfRJAwi24Ss4%2B7YD8EnJLPYNDxfC3j6tCXmyfBSlNSLlMVzIx%2FAN%2FKgnLaxxE6pqBYLkRsyLcRUuhcnePju6P4mPjw9yubDIv6Ff7Pme4zR9TMZNOCgfPmy4%2BprprIKz%2BDROgldO2pU8H8FmsEdWya19XHHDTjMT%2Flq8OEYxfRzZTPaHzPjF4rMj8IBcUl2DAD8%3D%7Ctkp%3ABk9SR8aYgKyaZw
Balenciaga Arena High Top Black Leather (not with box),73.50,Pre-owned ·,Sold 15 Feb 2026,https://www.ebay.co.uk/itm/389608190813?_skw=Balenciaga+Arena&itmmeta=01KK9C01FACTBM5T3ST60TRZFT&hash=item5ab675335d:g:BCAAAeSwmhlphLLv&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xALm%2BroSBHptwUITxbM%2FVon3sU6%2Fb%2FcfuFPf4HAusIEHyuHu0BtUsPV3GZyF5Brsvg%2FK%2FR59xhTFuLoCkMfHGNrzHhmzyw3XxQjZb%2BFdkUf%2F0D4pan6oP%2F5i59Nek2agI%2FGiZsF16orvVN17hN30wP3%2FMDBFOQhg7NJENnErYL2mL6x6W4XzGOZKOnjVmbtp5Q%2F8oqYpkXT6NGqF3R51yUXxL5xUY7oCR5ugEZvymanO0l%2BZwHTx3sD3ZH1Zo4J1S0%3D%7Ctkp%3ABk9SR8aYgKyaZw
Balenciaga Arena High Top – Black – EU 41 (Fits UK 8.5) – Used (Good Condition),130.70,Pre-owned ·,Sold 15 Feb 2026,https://www.ebay.co.uk/itm/336431041640?_skw=Balenciaga+Arena&itmmeta=01KK9C01FAKJ0FFET01VV3AH4V&hash=item4e54da4c68:g:wroAAeSwG8RpjOUn&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xACPLEiiLWnQoagEVwgCiPeAKVCI0Bu2YA6FVwhUWr3pCD1VZNI1oTk9E4ooUBevTbHRWx1csxwuR0dFJhvrMAvq7zErew3J5ggW9KP0Wv%2BBBjY8pVocTPio2Af1hXvmeGF1EmxIaSa6NvziQF1gngz8efhFKIsyVERxYWUHQzVvNG3C%2FjfGfjoBxU4DZJu6DuUp6JFIAW75w39LdHyCD9T2Yjk12R8Goq4IbuM8T4YjOpRyiCb1X8oWeZ07s8bOds%3D%7Ctkp%3ABk9SR8aYgKyaZw
