platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
vinted,7589320021,"Balenciaga Le cagole city bag blackish grey, preloved, vintage",890.0,GBP,Good,Balenciaga,,beingreal,,https://images1.vinted.net/t/06_01190_3RW7yYi5Ge1HfNJs2X9hegYF/f800/1763513275.jpeg?s=4e62a77e919c100b6c31ce9b75b6def8f6febe66,https://www.vinted.co.uk/items/7589320021,,2026-03-09T13:15:01.254892+00:00,balenciaga le city vintage
vinted,8424449342,Balenciaga Giant Le City bag vintage 2000s,500.0,GBP,Good,Balenciaga,,ella__x,,https://images1.vinted.net/t/01_014ea_Fie8dwtqjzUf49BoS4QUjRVs/f800/1773832577.jpeg?s=165650f52994c50e465424ef75c54f5bc70f7971,https://www.vinted.co.uk/items/8424449342,,2026-03-19T13:53:17.180748+00:00,balenciaga le city vintage
