title,price,condition,date_sold,url
Balenciaga Le City Mini 2025 BLACK FRIDAY OFFER £700,812.50,Brand new,Sold 11 Dec 2025,https://www.ebay.co.uk/itm/167928492334?_skw=balenciaga+le+city+vintage&itmmeta=01KK9TQX1GNZWB0XF3A0D0W2YP&hash=item271951712e:g:i3UAAeSwA-lo8Nm0&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xD9pd13I3Ayc5DEiX8CtQYmFT9QM2hfjR3IrulCgRwIugTBh5rqfeSd0%2FVyczIY6djKhDACpQynsqHwzNmnESwlSW7HrsPh%2FvLqurrOxwpErrsuwIoWU2Fngw0QrwyzwY8xfE7c8T0lb93cjOHZPsQXWBsvd0cdxcLduZNhU68sj%2Fh%2FyjZP9QkZ2FII5pxNbdIs0fui7OpmyWJYKtP7EOm3ct2u1CajOUCAXVt7hop5Td8O329umTVclM0NrMbZHBW5UGQhl6ix%2B5PPPW8uEFFIvKV6j0LXDphyVve3YP0mzUgiMddk9trPcADOcRdy7pU%3D%7Ctkp%3ABk9SR47R37qaZw
Authentic Balenciaga Silver Le City purse with Gold Hardware,104.70,Pre-owned,Sold 20 Jan 2026,https://www.ebay.co.uk/itm/257002896064?_skw=balenciaga+le+city+vintage&itmmeta=01KK9TQX1GX1M4QERKF5D85AN1&hash=item3bd690fac0:g:TU8AAeSwJR5oaE2e&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCS6E2EpU1kBJ6zg%2Bi5CbB3SrPk1eozC9hURcZ7cBlBj%2FhSJ0hfznR4F56m2l0ht627JEGPAXWneYixmDSqARnrdzlvBwmZGk%2F2lWIMia%2FN0V14yV4NjQNOqQnlvtiQZNrZG65U2kZeIOz8wiDUhsIGnznwlPtk4aR4lVypSOvSJ3w197rmlEZxq5UFf2f9tdjZlQplqFb5WZiFxsnnTybFTcRrfd%2BB7lDJeQCbrmCQIEX4UiN6I%2BNPa1w1mhscH2T5t1bCjVe50nnDBE0OQ5OG4g7kZesCljGx3HAtPWvjBhBeQjvnqbDg9McZuDuOOzw%3D%7Ctkp%3ABk9SR47R37qaZw
BALENCIAGA Le City Bag Small 2017 Leather Black Top Handle Iconic RARE RRP1890,850.00,Brand new,Sold 23 Jan 2026,https://www.ebay.co.uk/itm/317707726278?_skw=balenciaga+le+city+vintage&itmmeta=01KK9TQX1HJG5MRPJD50QN8P28&hash=item49f8db2dc6:g:HksAAeSw9VppUXyo&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xD%2FIZfIxwgh0g5EJ36Se40hMrwu5wxsV7eUZkR0AWURDXAvaqwJDWNJZHQh%2BacrpP9RC%2FD2aPelW8BIiCQqN88DwV40BmQw%2BfSuhwbGXi8oJfT9ODCdVyIluyK4GAc8o2Mk6gVhG9jjc%2BP%2Bj9zR%2BdA4%2FTOOyec3vGGqxZD8VwnNt%2B8ircROwB%2FWFuvUsEiV6Pca%2FQ1GnbJCgoJzocvFyLFROE0tYLIQ19bbyakU4CnG5OIJ3LzCVIj8YlfK6RWC1jgS0pFyxjHXKcwXfOl41bbjLvTTytdoUtPH3TknBL%2BB0p33k%2FLeozS2i3JRRoADriY%3D%7Ctkp%3ABk9SR47R37qaZw
Balenciaga Le Dix perfume 50ml Eau de Toilette unused vintage perfume boxed,50.00,New (other),Sold 20 Jan 2026,https://www.ebay.co.uk/itm/336397823456?_skw=balenciaga+le+city+vintage&itmmeta=01KK9TQX1HKCXR9VYCGYWG0AGG&hash=item4e52df6de0:g:FFsAAeSwrt9pb3v8&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCwuGjAGAQHId7wDtUYIz3cGNuvo0AOSy%2FTA7DSNegqA7xeUUn3nbFO3xVIE9LSfVzLK2Xr2WKHWYaBMPV%2B%2BYAuMF3%2B8C52KFEyXLOMOQu5quipV1bmXeNf%2BqfT4IhbIOGcGzHV2Uf4ZtLLhpA2aPwG8YkG5R3lfyMwwDr%2FkaPr%2FXsjfcmofJWwPrcAp8a9SQZ8ribh7CgWLELfavBZyXbddeLB2r%2BS9Oui87aQ9Kl2nwyc4%2Bv0VRgTfkc9qZziYDe11lwalYivV9S8%2Bv6gJaeaGnC018h%2BYO9alx95prvqh7ps0KxorNkvzxqhn7K4pgU%3D%7Ctkp%3ABk9SR47R37qaZw
Balenciaga Le City Charm Heart Box In Pink,167.10,New (other),Sold 24 Jan 2026,https://www.ebay.co.uk/itm/406036491922?_skw=balenciaga+le+city+vintage&itmmeta=01KK9TQX1H58AQ8F6XMHBBCEMX&hash=item5e89a92e92:g:6yIAAeSw0~BofRUQ&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCaDxZ8rIc8yzXOenFvTXYDR%2FS7wUr%2FuoE4ibH8Z6RPzzbNhqOCIPfxOXBLxEI4qTiv8ptWa%2BOP8BUE3dR9q%2Bk%2FjvTQEtxrESL%2B5sUSa8V9OW1wHjOZV%2BJxe3jkSKnTbZmF36hfEgUTNNTj4i79BJ5uHnJzbW7mO%2BcJ%2BitqmS7ef4d%2BTwnAz9HRt%2FkYVXPxHuH7jCLzdDMuaZl4ryOkWsSZsKBpRBS4S8d391sGOuwaElLfwRyQotm8mQrtthnA4No1739jQCQwEvMFcspYD7gs%7Ctkp%3ABk9SR47R37qaZw
BALENCIAGA Le City Bag Small 2017 Leather Black Top Handle Iconic RARE RRP1890,1200.00,Brand new,Sold 30 Jan 2026,https://www.ebay.co.uk/itm/317794480307?_skw=balenciaga+le+city+vintage&itmmeta=01KK9TQX1HA0HNB2QCTN69M29C&hash=item49fe06f0b3:g:iZoAAeSwBRppc6v~&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xAw1EOB7Z4Me6wvMHVAW7tSRCaa2hP9wR1Oc%2FmZi345JVZHxTPUVNhJ%2BCurfjvx8n7seFpPtfxiM1Boal8GyRTP4tHzdVJqMMCd3pE%2B1%2F4StmN5%2BWKW6wtD6tXZZZDFo0pfldYhkLG10XUn6iXCi89CZWimH4QixJyFR9IOFTc81xAvo52HRN1c%2FsG9%2BOQu%2BiBCf01H4MT52BbL23%2Br1Vm35u9eK0C%2F3NwnBYrOyuOx6TXN3EmGupJYT1o8FSE5tAU%2Fkwg7nsGL7Vw2KRv4Ob2JsZTLis1FZt4CAItprNEVKom1VpIv9Joh1AZCWTPMPp8%3D%7Ctkp%3ABk9SR47R37qaZw
Vintage Balenciaga Le Dix 7 oz Eau de Toilette Sealed 1960's,207.66,,Sold 10 Jan 2026,https://www.ebay.co.uk/itm/326927594704?_skw=balenciaga+le+city+vintage&itmmeta=01KK9TQX1H1509WT894G57GW96&hash=item4c1e6734d0:g:ss0AAeSwN1NpTPsp&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCvcHUuC7SKzsaYhLFkNMDoon%2FxkK1X%2FuRVf9InGWMmGI3Iv5c30%2BAb9JfWr3bJfXS8JuCCaW9UaW3yWx5SZ3l%2FmCFt8qVD10XbXsmAQK6lHTeKqm9iNBexhlgvVkX0%2B7BkrzPBKiUaK6ITOPld5sTlhR4FKnE5jIRxuYJtHrUdH%2FIwFQtSWpkou8BMaZ9BTDleZpR%2F5EFekidrrQT8xKu%2BONSblnlxq5%2FNM9FY0%2F6F1s5lCMjOY6kKecoUJL39IIGqpPPtxAOhkr2QgiCvep2Y%7Ctkp%3ABk9SR47R37qaZw
Balenciaga Le City Bag Mini Black Leather BRAND NEW IN BOX,970.60,Brand new,Sold 23 Jan 2026,https://www.ebay.co.uk/itm/267518959969?_skw=balenciaga+le+city+vintage&itmmeta=01KK9TQX1H127YGRFSNCYK9V0W&hash=item3e495f6161:g:jScAAeSwhaRpSAPL&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDSAYuJXyZP8DGwpcgyqVO3rhzGxMzKzWYnOAiVt2hsRvHurNL%2Bqc1wd4ipvAa7vmKQRqsIdPv4EgSNCpLdb%2FXaADa%2BGmsVgIiq2V%2FLRcIbhLpNbai6HcmdYF%2BCOmH0VxpeSPZand4nO2NIg7%2Bl6xC3NKDjsE7D7o5J5DNqAi7PsJLdlQ8ztYBTPExV0snQ7N%2BxJALg23MRt1ceoHXDtNjKajNCiGEj3KYyiEePifaWjXrNJxXDzIG%2BdjLxW52ihvFyjGQwiAcxhtsPDp2fiDHA%7Ctkp%3ABk9SR47R37qaZw
Original Large Vintage Balenciaga Le Dix Eau De cologne 8oz Splash Women NIB,83.90,New (other),Sold 20 Dec 2025,https://www.ebay.co.uk/itm/376759254412?_skw=balenciaga+le+city+vintage&itmmeta=01KK9TQX1H35GBZEPMTRZ3QV52&hash=item57b899fd8c:g:jrcAAeSwtWZpNMIA&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAcnBrBE3tZYlUHxv9P5aW636KOdAtGQOghmt02kl49v4tf%2BgaExkvtihVFeNcybnM7Ai86Sc%2BazBzHwf%2FdyNmMU8%2Fu4VlM6uoPytrZAHVPwP5HeRaN8cgFz672LIBRw7PfMs7RGSE9Nw%2Fq%2FsIGZfx%2B%2BBPvDM08XHCyKoqlcKl5T1SLM6P59%2FJVNnbmuLHjooOCMJH7WWrh51rQ6IZChxiAliiTUTvFJWBZlS3TWev10u1RWAwcXY%2BM4GaeP9%2FIRiyDqEqv2A0Q3AJZui%2BMFlq0%7Ctkp%3ABk9SR47R37qaZw
Balenciaga Le city Bag. Medium. In Mint Green,414.70,Pre-owned,Sold 19 Dec 2025,https://www.ebay.co.uk/itm/227137176691?_skw=balenciaga+le+city+vintage&itmmeta=01KK9TQX1HG2WQG8SW8QZ3CHJ2&hash=item34e26e4473:g:fQoAAeSwFDlpRDs0&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCUnvmiP1wJOTYZllPccWCLffA%2FocSm9lTCaFQiMJPKno990YmJYL4RYvA4obXPScf%2FQiAPIZk9tnsB%2B0G3z3nSOvTHX2Ge0ft9I6rbPoqMHwY1mdmEAhoJPuXqRFQ8AVErHfXI0rHdPTJzH7OPr%2BAv0rb0c8%2FejE4q38DS%2BYmAOLAWr3%2FK07UIQ3Re54IclXZ2F8ZzPlvMXHt4t0AEHtCcbHVtRCygV0VeHbw%2FuN2DsxNH6egUv58H0J%2BRQ4UXIyI6GR%2FJy7uWsMq5KKMycGLY%7Ctkp%3ABk9SR47R37qaZw
