title,model,price,shipping,date_sold,days_ago,condition,url
Saint Laurent Wyatt Black Leather Chelsea Boots - Size U.K. 9 / EU 43 - RRP £905,Leather,£550.00,+£5.00 delivery,4 Mar 2026,0,New (other) ·,https://www.ebay.co.uk/itm/277689466945?_skw=Saint+Laurent+Paris+Wyatt+Harness+Boots&itmmeta=01KJWYNK1RNECWH1NW3RNN9ZP6&hash=item40a7950041:g:2eQAAeSwOnFpfhkR&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xClMhEz%2Funhi6bwnb5siUI2q%2BnVN4QGF%2BTFLovL0ekh3bgsRUdmy9GEB6%2FrKpLvrjGCcCqGbqDf5QwUuVj3wsMsndTVgrW7ts65u8dWt4eZEdG%2FKX%2FP2u7ENQgt4p5qR8T0x2NN9fZpNjktS7FvoaoM4eqzFLxwqZpXOiP8JmA92QlEMc%2FjMnP0STPo0EdKozTeNSRTSpSxOoX5mWN%2FhfAZaYZ%2BaLyHzSx9q7u8DLFj7Vz3SQ3DTJl00g8gjlFGXAoxdZS1y9TpJ6pi8OSWZKlbGKLNQkYAeAFYFZA2P3DdhwuB3KU5entj%2FMZ456lVC9U%3D%7Ctkp%3ABk9SR4qx1p6XZw
£860 Saint Laurent Wyatt Chelsea Boots in Suede - 443208 BT300 1000 - NEW - UK8,,£193.10,+£4.26 delivery,19 Feb 2026,13,Pre-owned ·,https://www.ebay.co.uk/itm/177875241144?_skw=Saint+Laurent+Paris+Wyatt+Harness+Boots&itmmeta=01KJWYNK1RSSFJ14GC80AVBXPX&hash=item296a30c8b8:g:AtwAAeSwCm5pT7jS&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA4SkyW1j%2FpM7rSPX5oDyqyuSuBwnFaNPce3NnEAuxp0rtueZ036YpXZaMlxl1A59%2FfSGS8SoLaPwm5PL%2BVC6S0k96K34kL4%2BO2YKVfyVuhFFlLakyaS1F2etLOBWNel6nQSCXotG3N2vtQv0BxQosJeg1BYd4d%2BNICcSBXgQ%2BGMJVt2Cnlzi7VdGu87xjDz38Ihf2vVO8xn2XINYldXNREU5H7oxGAXsZzud4gyFt0ncUd2Ot0HXf6HN69pcIwvq82XFDiQiqcf%2FsLn%2BT%2BfUgP%7Ctkp%3ABk9SR4qx1p6XZw
Saint Laurent Wyatt Black Leather Chelsea Boots - Size U.K. 9 / EU 43 - RRP £905,Leather,£635.00,+£5.00 delivery,15 Jan 2026,48,Brand new ·,https://www.ebay.co.uk/itm/275749645099?_skw=Saint+Laurent+Paris+Wyatt+Harness+Boots&itmmeta=01KJWYNK1RV6DVKVK2BDR3NEPX&hash=item4033f5ab2b:g:MBUAAOSw7kFiWCl1&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xAh%2BSp%2FHDb4s2fPoO80DBrE3eSluYBNksa4sjdzbX1a8iCh7RhGp%2BMGpNJRHjaS60k6MrHUw%2FKrIT3M%2BAfUCRlnFtBz4VG8F%2FVATFxWvvncw8AYpNDXsdNPv%2BCwr8UHi8gCS3K7Lui81xWnBxoqZwv093jPorFdfGJeQPylE%2B%2F7aFzHDuvCVehGeFEkHGt6tKPK%2Fvw86kQdPkkg7s691WAhC2PJsSPkynLxcsd%2FhIkb209ymjXqmxgqksH8APxLmOXFgOJmApgKo8aRWPqyMkmBSipGmv7w6jHe%2BNoGZNGgcSnQKiry3u0Yzp%2FYT0Mi6Q0%3D%7Ctkp%3ABk9SR4qx1p6XZw
Saint Laurent Paris / Chain Harness Engineer Boots,Ness,£465.70,+£4.26 delivery,1 Mar 2026,3,Pre-owned ·,https://www.ebay.co.uk/itm/136404836417?_skw=Saint+Laurent+Paris+Wyatt+Harness+Boots&itmmeta=01KJWYNK1RTG9EYMC0QX9N8YMT&hash=item1fc25ca041:g:wTgAAeSwSnxotu8r&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xBpNS9Dx8g4JFxWNcBTb7ovhPM7JpH4TC8CQyidjBOFZcvi9t1SRbfq5a%2FdEfBpLE6j2ntxs6m06Kf5BQQafZ6Mr9HGr%2BLlPu3Tl6gOIUjpQS47fDNQE1o2n%2BFw2mb0xtGqWov49vMHLJRhHDqbLI%2Bgsnls1Nbjl%2F%2BAQJJG9P6Ncep8e3YyNaMZ%2B60d%2Bpm8blpQhO6XO5tcEtTjWWWUzXeP2ys%2B8%2BAWR0K5tA9KJ6Yq2qeyIzDUOwiHYbbmJkTegOoG7qGE0IE60tIORe5nQjgVzd%2Bq9SZyq1cRWNU0iXKv14tr7Q6bqmcITkw5Ne6s%2FDw%3D%7Ctkp%3ABk9SR4qx1p6XZw
SAINT LAURENT WYATT 30 JODHPUR EU 42 UK 8 HEDI SLIMANE BLACK SUEDE CHELSEA BOOT,,£312.70,+£12.47 delivery,26 Dec 2025,68,Pre-owned ·,https://www.ebay.co.uk/itm/326600264114?_skw=Saint+Laurent+Paris+Wyatt+Harness+Boots&itmmeta=01KJWYNK1R457F23PGDWRRAHPJ&hash=item4c0ae489b2:g:S6AAAeSwBFVoMKY7&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCIGcoUMXJtxl%2F00QI9AjnHK86FkBFLNScRW3Z4k19h3XF%2BR7pANo2MrWaCNyb45NqHbaEkim%2BjwTv6gaZjAdnQHg166zDR9W7DkqXnNsoBb2JC%2Btk50%2F0x7MCXEhSH64ZrkwkNa2lN4QOkNE9G7Grz2gYcGGxAZ%2B2WhgA1W9wfg1OxnEM0DXP2Ltrt4X42SULj0CDQHrZOeEnezow5j08hiNXbjgWDxd3m23Z5akUEbce%2F1SBcXVrp76rPySQ9orOMn3qXNxIQbxC1EPTHzMXu%7Ctkp%3ABk9SR4qx1p6XZw
Saint Laurent Wyatt Chelsea Boots UK 11 Grey Suede Leather Men,Leather,£146.30,+£4.26 delivery,27 Jan 2026,36,Pre-owned ·,https://www.ebay.co.uk/itm/236595274355?_skw=Saint+Laurent+Paris+Wyatt+Harness+Boots&itmmeta=01KJWYNK1R6EP6M4HN3W7HBMZW&hash=item37162d6273:g:wt4AAeSwc51pcjtO&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xDMqbOxtbvYl0oLfGof2cdXZMWrLuTwWGG3IJ%2BUpM0L4Qldd4E52eWaMv12K5tXW8%2F2Np%2BZc7kg1Z093NmrnBOs9lV2KKRMdf1UWQoH4%2BFNTJtHPDDp8IAjm5MGWPfrI4D%2FCasA7GDtvntNDiMjmkLAa3rGgUguWvkfIYv7QMs3Wimh0dcJDQQZPawd0zAZ74HfTh4lpg%2Bw0EnE8U1FhpXAp%2FiVhnndUphucBBV80dbeqPYrqsaZsZjpIYeflT3Z5dcZWfi8gRJ5pW1eJChQnatgF97zg5KQ56unMNLij6iLAsUL7Ko1Oy4Ptitdns9FZc%3D%7Ctkp%3ABk9SR4qx1p6XZw
Saint Laurent Men’s chain harness leather boot - Size 39,Leather,£351.46,+£10.85 delivery,8 Jan 2026,55,Pre-owned ·,https://www.ebay.co.uk/itm/234879117009?_skw=Saint+Laurent+Paris+Wyatt+Harness+Boots&itmmeta=01KJWYNK1R3WQ5ZNVZDMGEE8ZF&hash=item36afe2e6d1:g:KZ0AAOSwIaBj1~NZ&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xB2E8vg5kuMB%2BpdCyU3YzCd7Jy%2F4LjUmIHaaZjrKRf%2F%2Bg8K7dsKrBbokVAgWPBO%2BZ0m7CkwdPSXK67O%2B1wrjz9Ctnh9sBtNddoQlTaY6OQRAlKeApHXmTGLbWM83xjFetiwg%2ByumZvJDSu%2FnkOCuI5Um9vo9da5kuCUQldHGAMNqmdOmup9QcWmz3v1Gfax7Tcqr04vRVfBSJ2H8CO--mEaSnfU6t4SIc1QYayUGGRIE2Uz3eRFb2LPSpt1BGY4EoASkg6uIe2VcCxd3F%2F5VlBiY9t8noFbk11KxEMJLIuZhFcr1cGRNXuZDqxC8FH%2F9XI%3D%7Ctkp%3ABk9SR4qx1p6XZw
Saint Laurent Wyatt Zip Beige Suede Boots UK 9 Authentic,,£300.00,+£4.26 delivery,6 Dec 2025,88,Pre-owned ·,https://www.ebay.co.uk/itm/116906443986?_skw=Saint+Laurent+Paris+Wyatt+Harness+Boots&itmmeta=01KJWYNK1RGXFY1PA200FQ497W&hash=item1b382ac4d2:g:7egAAeSwtiJpLNXy&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xC2ibEYvX4Krebg1AzUTbVuXAlrvugpU9iW%2FTkfmTtejXaSrk3gA2G3F%2BZZWanHIu4vlsF%2FkySOAu%2FZoNHPNu4VOxYQrtHs4TFj3%2Fp%2BorX4eaFDh2ooUu8n5R3thCn%2BeZOhux7UdVewFe68sza11c3IrDfNN9gI7XcrsoYToOGK3my6%2BQDzUbxO1iMzJVBfIZQgHLlI%2FS%2Bb8L%2BedR44j9rC0UAagKE6mu5m79nVreD7GJVXnxR9W0xXfZf0KFHOp1fCPdqEBCpnPsvFIA%2BouGQV%7Ctkp%3ABk9SR4qx1p6XZw
Saint Laurent Paris Black Fringe Suede Ankle Boots Studded Zip Closure Size 38,,£21.50,Free delivery,21 Feb 2026,11,Pre-owned ·,https://www.ebay.co.uk/itm/198068386454?_skw=Saint+Laurent+Paris+Wyatt+Harness+Boots&itmmeta=01KJWYNK1R8RQYXTV8CC8A2EF0&hash=item2e1dcbba96:g:xDUAAeSwIaBpZhir&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xAWcE43WPTCmoDOijLlS0JAOgcdOGQsY1LwDit1WqOsWtv0SuQFIKT8ZqzGPKT1jsvE3oFsL1SFS6Yw4s5Io%2BGvJiDSe5ub2fQLJFWNZrwyRINm4uzoXNOUojQ3BgLf70p1ohIm1H6k1yYtArB2bNE2iqb3fZHZDU47%2B1BzEWv18JFxzJt1rNiNXv%2FA9x%2BmFqqDyM4xt0qelFl8N20ezlP6XpHKje%2FVBzTPoN5kp%2FGeSSA2%2FOKIp%2BhEyTXieHL937z5eX%2B4VvWdLV52eQFfe7ztaOmXMZdKYd6RxSCpFYLYcvbmE7nXBa4kcJrjqfimKiU%3D%7Ctkp%3ABk9SR4qx1p6XZw
Saint Laurent Wyatt 30mm Jodhur Boots New Sigaro Tan Colour RARE SIZE EU 46,,£130.70,+£7.27 delivery,12 Jan 2026,51,Pre-owned ·,https://www.ebay.co.uk/itm/406559093934?_skw=Saint+Laurent+Paris+Wyatt+Harness+Boots&itmmeta=01KJWYNK1RJYM6W3M6V2B0JKN9&hash=item5ea8cf74ae:g:ppoAAeSwLHNpP~1v&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAfIbpOySUZmVJXuB8660Xgofhtu5%2BkTR81OVOae32QdbiwpTShBBgCXNXG7bsZ9M0h4H88oNovdNQ0XEhjHIzap3LOWkzK23Y7ZOBeE0Yq18Tf%2FIKtsn2dm7vW8Ow2ROzHtlKnlS%2FgJYuzqm4%2FKn6ovQdH%2BpKvR5ZyVb%2FOdf6CuCc1MOPeM8cylguhaQw784wRRGV2H9GyLCjzxSU%2FUd9KVMK9b7TjgI7GmCQ0K91wyC0GClf2p9XA5B1RZdXMHIkHlj9Og4xsZCUdjVciaeEs%7Ctkp%3ABk9SR4qx1p6XZw
Saint Laurent Paris Black Velvet Ankle Boots UK Size 6.5 G1,,£37.50,Free delivery,18 Dec 2025,76,Pre-owned ·,https://www.ebay.co.uk/itm/297795317071?_skw=Saint+Laurent+Paris+Wyatt+Harness+Boots&itmmeta=01KJWYNK1RN5779F0KXQTGGBHM&hash=item4555fbed4f:g:ZG0AAeSwIdZpJxtW&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCdqtsWJlg1OjZlBh32JpEwKTfEsAVtI%2Fa7gVEurSrQqVDDksmwHy4bQ9c6n6slNYQGiUxEvMS%2BPA4n%2FlrqPT3h14%2FpZFnFlncKzqUJF92uiHJv2jCytXqc%2BTuUx5oOGOcR8MiIRVg9euLw8okCoNqVguX3YFsaq3NgY24rYbOu%2BY6Ev8tJUqJLBANlcLRE%2FmnocaUubfjK8GCgtykJ1i6PVpr9zAVx1gRarKcIZuAZvcWZ%2BFFuTrc8Wo9lbZb%2FIWko9Ncz7cSibxaSQmyyxxQ8%7Ctkp%3ABk9SR4qx1p6XZw
