platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
vinted,7557601649,Saint Laurent Wyatt Suede Chelsea Boots | Size 35.5 EU 3.5 UK Black YSL RRP £755,320.0,GBP,New with tags,Saint Laurent,3.5,hypestreet_london,,https://images1.vinted.net/t/05_00c2c_U5AU9DeVqKNy71eYdKwanEpg/f800/1763198208.jpeg?s=cef998b900dd5a27da0ae5f5cf7b2e6e313bb49a,https://www.vinted.co.uk/items/7557601649,,2026-03-09T13:15:04.529593+00:00,YSL wyatt boots
vinted,7176676702,YSL Wyatt Chelsea Boots,300.0,GBP,Very good,Yves Saint Laurent,9,buggsbunny22,,https://images1.vinted.net/t/04_00e0b_tWjxhGcJE8Lk9N4p1BXz7mhk/f800/1758965120.jpeg?s=d37ff3db9715597871f91cb5e68155fb5e2d74c4,https://www.vinted.co.uk/items/7176676702,,2026-03-09T13:15:04.529599+00:00,YSL wyatt boots
vinted,4116351574,Saint Laurent YSL Wyatt Chelsea Boots,500.0,GBP,Very good,Yves Saint Laurent,7.5,theivli11,,https://images1.vinted.net/t/03_025b4_BNMkYUPejMXioxmpcBKfUptw/f800/1708267350.jpeg?s=22821c6e0f5831b600f8ae86ac52e59caf6c0261,https://www.vinted.co.uk/items/4116351574,,2026-03-09T13:15:04.529614+00:00,YSL wyatt boots
vinted,8555281770,YSL Men's Wyatt Chelsea Boots in suede,525.0,GBP,New without tags,Saint Laurent,9,lee1626,,https://images1.vinted.net/t/05_01115_3L6tyvgxKjeD4FrNaYfRNTT4/f800/1775219661.jpeg?s=d989ebb862a0fb26b4e7b3ac1a241fdf130c8818,https://www.vinted.co.uk/items/8555281770,,2026-04-22T13:35:57.704033+00:00,YSL wyatt boots
vinted,8517496405,Saint Laurent YSL Wyatt Jodphur boots in suede,500.0,GBP,Very good,Saint Laurent,7,kinglayer9478,,https://images1.vinted.net/t/05_0165c_QLx8DtaJ6QnkRprCm7G1RExu/f800/1774802348.jpeg?s=1c742e3b438041a8bffcdef15905c07723d492f2,https://www.vinted.co.uk/items/8517496405,,2026-04-22T13:35:57.704077+00:00,YSL wyatt boots
