title,price,condition,date_sold,url
Berghaus Men's Tracksuit S,17.21,New (other),Sold 8 Mar 2026,https://www.ebay.co.uk/itm/317967854489?_skw=Celine+Tracksuit&itmmeta=01KK9B1T3W1M8W3ERAGE71Q3EZ&hash=item4a085c6b99:g:5ioAAeSwvxZprEiO&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xClOuVPCXsLQz9Qb0RZS7t3rNstucAW4y%2B3BvAIqYUFwhhOf9iIqUj17GkUKxFZPMSBLMS1%2FP%2BEBdUAadEvyi5yig1FFuANp2hgRKbOYx%2FSZFZrllmzsTTiPp8dxTIG0s2plSXhnzWF0JQO4Enj2r%2FQ2GwI9tifr12oecYqMwFsADQcmnIdI7JMqE8E1isBc%2BhdNbmnpyuzhTZ90zEoLzQedcYDd%2BjATbxivxIiKqyFWPIOAk1WTO%2Bzz%2Bnt13sBmC8%3D%7Ctkp%3ABk9SR5iih6uaZw
NEW LISTING,130.70,Brand new,Sold 8 Mar 2026,https://www.ebay.co.uk/itm/257396283957?_skw=Celine+Tracksuit&itmmeta=01KK9B1T3W5N0H79E65GDJ9E0H&hash=item3bee039a35:g:t~cAAeSw8TRprYQK&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCRhO%2B56Pr5Lsh7kIBCYgVKBDWQfupxgNZq3aRg9JzNu%2BwfoMfOmcGunK9qMB1E57toV4Cl%2BRmh0f23xVHrB2TxIZgmdfiGzT%2FLKOVxF%2FSbIGUkGF2XX79JWAkww5tD9Vd6%2FY7JR%2FQBGWJZNlW22KsrIdxgQp134h5NuXqR0Kil6AqE%2BV%2BHdG5QOf0VBmV8Oi03xlFxavhfzKFVeF4KWhxnapJGXZbjhpaiqvc%2FRGa4dcXr%2BSbCMLzO%2FCS%2BtcE8sbk%3D%7Ctkp%3ABk9SR5iih6uaZw
Ralph Lauren Tracksuit,83.90,New (other),Sold 7 Mar 2026,https://www.ebay.co.uk/itm/147187250882?_skw=Celine+Tracksuit&itmmeta=01KK9B1T3WA60ATHPRSV731EK4&hash=item22450b36c2:g:7t8AAeSwdUVpqgJ5&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDHMGgITS%2BfVVeQocka7Sk%2BooaDZtecJZyWdQCT13eaeB4%2FDkq5uUY%2FFp9p1So%2FTN91z%2BAkOIemw8iuXuF3vMjD%2BGZmx6IgksRFx05Zc7zJMCKrdZ%2F1b2G0lkutmB0Pn2k%2BZRmLu3eHx8xb7Xd9a8ZjqJWIaeN8cmWRgTi4Mqx1%2FWS7hl2edVHAdaa8y5eg%2FbG1c7%2BlL%2By6Sqvh505N%2BArq2CE3vhBywvgbDOv6GSuzP5QF7ig2Z3ttWI0lUwjzrpG4bg8SmCb71%2F8OZ48EPfEKOxd1l%2FeM1D9lKexPO27Q8A%3D%3D%7Ctkp%3ABk9SR5iih6uaZw
white fox tracksuit womens,10.80,Pre-owned,Sold 6 Mar 2026,https://www.ebay.co.uk/itm/206110627194?_skw=Celine+Tracksuit&itmmeta=01KK9B1T3WWAY19EK3YCRB4HDP&hash=item2ffd26957a:g:SVUAAeSwAvJpqFVr&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAF7FylPa0nMKDPn%2BSA2KTwNiE3uWYNK3UIBFjoqJhzoi5DAzDCX5j29a%2BR7JBJh5Ok2Kt%2BP1lqSkFszdPCFNtBPnKuncFU8ftjA6C1B7SUiXf76tJzggFnkaUeIF63Q3vg7m5G3MnVG2Iv0%2BZSA%2FmUN89dSK2jXU6J%2Bu0t4DNhUpIE7gV3F8zmuu13NWSVniTwpN6JHcHoPktEwYinj0KxjdLetj%2BjiFjeRIaXnbTEoGZNGo44R61%2F%2BLy71w1F%2B2o%3D%7Ctkp%3ABk9SR5iih6uaZw
RL tracksuit size large excellent quality,47.50,New (other),Sold 8 Mar 2026,https://www.ebay.co.uk/itm/317968257603?_skw=Celine+Tracksuit&itmmeta=01KK9B1T3WKCAEVRT7VP1E96E9&hash=item4a08629243:g:yVcAAeSwlvBprGzQ&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAnt0S9tPXqnuSfLhDD%2B7voILB4MOBLqTRxYxbn8ybGnUfBRn4VkGrGIMmVfDRiFWWnuKvdRqb9%2FlzYEwoah9pzDCaXMOZfS2hig7SAfPzb2krus6hhpN%2FwK%2FZXb1g%2FtxG4Z06V80H7uzRIlhWqKHSdMDhfxVrvn1bluPHKKHo%2BWMrViUk5G3l%2BRU1kU8aV7Y%2BHqRbCK%2FKbPvylmoOJSPUd3iwdaCNqjazWbB4iLO4DHII4NAqi9p3JWDpGev7iaaE%3D%7Ctkp%3ABk9SR5iih6uaZw
Essentials Fear of God Light Oatmeal Tracksuit Size L,83.90,Brand new,Sold 8 Mar 2026,https://www.ebay.co.uk/itm/177930318036?_skw=Celine+Tracksuit&itmmeta=01KK9B1T3WCZA8AWFMB9P84XFS&hash=item296d7930d4:g:tzEAAeSwXVxpq4FK&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDIy%2FP2QZQryY64KHD3ZiII6eJGlwDhLQBFbwyfEB8JjIrXie5A6VwlkueyuUaqSFWTaBHHPIpTUmv5te2hFyu0g4%2FjhRTKOMbILH%2F3PBDNwiAj7kTSMeofm7iJXI4oOqXpSpkKpRXBm4GF9O2FOUdRMWdpjjYQSGXY3FTWSc0euaPEuzarEuT8Dn7PrxENtC%2FDAWdIy%2FfLjRN03p0uk9YyRTjYvwOcZl17pI7o39tRFSBeWjXBI9CNVPgiV2JQfJcUltfKOPExMEvZIFmbsvNBnetUhstN6QDH%2F9PGVB5TJg%3D%3D%7Ctkp%3ABk9SR5iih6uaZw
Nike Air Max Tracksuit Navy Blue,135.90,Brand new,Sold 7 Mar 2026,https://www.ebay.co.uk/itm/406743633860?_skw=Celine+Tracksuit&itmmeta=01KK9B1T3WX2RCSBYPWR0BS72G&hash=item5eb3cf4fc4:g:3KUAAeSwTB9pq3o2&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCTEn6Xkxo06O3Zuyb8ZksNZvukfSuBJ8hS0w03JJUJjUuPGcAqIOuvRSEB0zz81wNc6qMB9hqVEtfhUg1%2FnNGBx0mF%2BKB8qgQtIhZ%2BVVSt4%2Bu6y5s9Y7O59cimyt%2BeQ%2FI1wcXmyNbfxAcmM%2BYaBDXKDMK%2FS3laiKxAZj%2BFm3JViy8uGqwYJ7k8YfH2Bqd2JwhmnlZCV19sz6IWTOkvDXp2bfKkV5pKyJ2EiWV2LNS4cOs1bFa0Ge13k1KeqUevcXg%3D%7Ctkp%3ABk9SR5iih6uaZw
adidas tracksuit zip top,52.70,Pre-owned,Sold 7 Mar 2026,https://www.ebay.co.uk/itm/206105842083?_skw=Celine+Tracksuit&itmmeta=01KK9B1T3WDK7X39WEYND22H5A&hash=item2ffcdd91a3:g:oB0AAeSw8ltppZEg&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDCLtEEhtuNzXDRM1ZWwSRv6w9XP0oV9%2B7l1Y32iozIJB7WCFPzz073Chf%2BqUudr1G2Rwwe0HMlSp%2B7hli9uSYiUwaFN2p9%2FQZvsNn4nLm0Ke8OGwIR0uARgpVCLJOY%2BrBRUGmtn%2FQ1TmDmD3bcBT48FfIYDp%2BPpw5RowY%2Frg%2F8%2BNYPHT%2BiCB3LtHpdf8hThJ%2BO5%2FgsBsftKo5nUJSEKYWabe3fYtQmYDtWiYlG4kgeKXL5pxfa1CQ0ucLMBiyVews%3D%7Ctkp%3ABk9SR5iih6uaZw
Ralph Lauren Men's XL Grey Tracksuit,63.10,Brand new,Sold 7 Mar 2026,https://www.ebay.co.uk/itm/168205814612?_skw=Celine+Tracksuit&itmmeta=01KK9B1T3WT64P4TDSZ8ET1KFY&hash=item2729d90b54:g:LG8AAeSw7cppqJFo&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xATJ9bb0aE%2Bl3M1MB%2Be%2Bu%2BG91J1fmtm5GDPQpGLC4aA6tzKYvDgRVt9b103s2WHehX3eRAJ9Fe2Uyltb4GJN0awGv4dDJ2fuT%2Bn9hDU7j6K9AxFpG%2BJyKhRyblWSzgCaDAg66o9d7uzapSY%2FA8F1TFHAsmv%2FARiHCGlvP8k37jnTA4Qp8WHPZQKeECHW6Sbz2B9pYiKV7NtFMX1EXe13WzvAcPMburBwpu4a5zc3JgqX4l2BePt2d6oMwji770bnfI%3D%7Ctkp%3ABk9SR5iih6uaZw
PSG Tracksuit,26.70,New (other),Sold 6 Mar 2026,https://www.ebay.co.uk/itm/147181500545?_skw=Celine+Tracksuit&itmmeta=01KK9B1T3WM6DVXPHVY4ZR3S2F&hash=item2244b37881:g:aVYAAeSwPZlppgzq&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCZKdH9csAQn4DWiIx8QJ0Df72ANiMJ2Fn31sHh8obl8F63WjjwTu9x6YL1b2XmKonM9tfLOj8kpISZrRz9lvMZoXHgV0FiSDHKEFneOmrHXyVGD334TbFyO8ROiuHSrwWjPI1ZNDynBHfLiwc5vW3rczGOR8mPIxsRDolH9%2BgQdS%2FyoNTn14bZaZMBGCRxCYQaKVjC%2FT8HIXaAszWYOLOPhSV9V8S88fJ4ycESoBITr%2BI%2BY87YiF5ieZvVG0WiaKA%3D%7Ctkp%3ABk9SR5iih6uaZw
