platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
ebay,v1|366271002201|0,Brown Montbell Ex1000 Jacket,125.50,GBP,New without tags,,,sole.source,GB,,https://www.ebay.co.uk/itm/366271002201?_skw=Montbell+Jacket&hash=item554773f659:g:cQUAAeSwMENptD3Q,,2026-03-16T23:26:40.281721+00:00,Montbell Jacket
ebay,v1|206134670524|0,Montbell Down Puffer Jacket Full Zip Orange,50.62,GBP,Pre-owned - Excellent,,,slims.stuff,GB,,https://www.ebay.co.uk/itm/206134670524?_skw=Montbell+Jacket&hash=item2ffe9574bc:g:WrkAAeSwciBptBms,,2026-03-16T23:26:40.281725+00:00,Montbell Jacket
ebay,v1|277800178986|0,Montbell Womens Daisy Down Parker Parka Puffer Coat Jacket Size XS Blue Hood,69.99,GBP,Pre-owned - Good,,,bagsandboots,GB,,https://www.ebay.co.uk/itm/277800178986?_skw=Montbell+Jacket&hash=item40ae2e552a:g:2CwAAeSwcU5oyCuk,,2026-03-16T23:26:40.281729+00:00,Montbell Jacket
ebay,v1|306819339098|0,Montbell superior down puffer men’s jacket size medium zip up brown 800 BNWT,150.00,GBP,Pre-owned - Excellent,,,dripbydams,GB,,https://www.ebay.co.uk/itm/306819339098?_skw=Montbell+Jacket&hash=item476fdb935a:g:gvYAAeSwcrlps-df,,2026-03-16T23:26:40.281739+00:00,Montbell Jacket
ebay,v1|287200114471|0,Montbell Hooded Workwear Parka Down Jacket For Winter. Size 90. UK M /160 cm,73.50,GBP,Pre-owned - Good,,,tatime11,GB,,https://www.ebay.co.uk/itm/287200114471?_skw=Montbell+Jacket&hash=item42de75f727:g:cL0AAeSw8VZpsn5n,,2026-03-16T23:26:40.281743+00:00,Montbell Jacket
ebay,v1|287200106487|0,Montbell Puffer Down hooded coat / long jacket black size 95/ UK S (165 cm tall),57.90,GBP,Pre-owned - Good,,,tatime11,GB,,https://www.ebay.co.uk/itm/287200106487?_skw=Montbell+Jacket&hash=item42de75d7f7:g:hM0AAeSw9vJpsnvm,,2026-03-16T23:26:40.281747+00:00,Montbell Jacket
ebay,v1|317994952501|0,Montbell 1998 Rain Trekker Goretex Jacket (M),79.00,GBP,Pre-owned - Good,,,nichor_9734,GB,,https://www.ebay.co.uk/itm/317994952501?_skw=Montbell+Jacket&hash=item4a09f9e735:g:~28AAeSwURJps1y8,,2026-03-16T23:26:40.281751+00:00,Montbell Jacket
ebay,v1|298114576134|0,Montbell Diamond Stitch Puffer Jacket Women’s Medium Down Fill,73.50,GBP,New with imperfections,,,thedocks,GB,,https://www.ebay.co.uk/itm/298114576134?_skw=Montbell+Jacket&hash=item4569036f06:g:ncoAAeSwo~lpsrw-,,2026-03-16T23:26:40.281755+00:00,Montbell Jacket
ebay,v1|406759635003|0,montbell superior down jacket M,125.50,GBP,New without tags,,,perobert_99,GB,,https://www.ebay.co.uk/itm/406759635003?_skw=Montbell+Jacket&hash=item5eb4c3783b:g:0uQAAeSwciBpsrkr,,2026-03-16T23:26:40.281763+00:00,Montbell Jacket
ebay,v1|389734484829|0,Montbell Puffer Down Jacket Mens Size 98 (Medium),41.22,GBP,Pre-owned - Good,,,danne_5033,GB,,https://www.ebay.co.uk/itm/389734484829?_skw=Montbell+Jacket&hash=item5abdfc4b5d:g:WvcAAeSwOJBpspWx,,2026-03-16T23:26:40.281767+00:00,Montbell Jacket
ebay,v1|327040173810|0,Montbell Gore Tex Rain Jacket Red Women’s Size S,130.70,GBP,New without tags,,,winny.poodle,GB,,https://www.ebay.co.uk/itm/327040173810?_skw=Montbell+Jacket&hash=item4c251d06f2:g:Wq8AAeSwpDhpsc79,,2026-03-16T23:26:40.281773+00:00,Montbell Jacket
ebay,v1|406755816428|0,montbell superior down jacket,125.50,GBP,New with tags,,,perobert_99,GB,,https://www.ebay.co.uk/itm/406755816428?_skw=Montbell+Jacket&hash=item5eb48933ec:g:8X0AAeSwJHppsVGB,,2026-03-16T23:26:40.281783+00:00,Montbell Jacket
ebay,v1|377025308737|0,Montbell Men’s Puffer Jacket 105 Green Down Fill Ex800 Windstopper Medium,95.00,GBP,Pre-owned - Good,,,ytt-clothing,GB,,https://www.ebay.co.uk/itm/377025308737?_skw=Montbell+Jacket&hash=item57c875a841:g:LxMAAeSwd-xpOVXf,,2026-03-16T23:26:40.281787+00:00,Montbell Jacket
ebay,v1|317977932930|0,Montbell Versatile Jacket Men’s Large Gray Brand New With Packable Bag,200.00,GBP,New with tags,,,kw-960,GB,,https://www.ebay.co.uk/itm/317977932930?_skw=Montbell+Jacket&hash=item4a08f63482:g:nwAAAeSwjk9pr012,,2026-03-16T23:26:40.281812+00:00,Montbell Jacket
ebay,v1|117077983568|0,Montbell Light Down Women Large JP Size Blue Goose Down Jacket,31.89,GBP,Pre-owned - Excellent,,,hoodsandkicks,GB,,https://www.ebay.co.uk/itm/117077983568?_skw=Montbell+Jacket&hash=item1b42644150:g:q8EAAeSw8EtpFlX3,,2026-03-16T23:26:40.281821+00:00,Montbell Jacket
ebay,v1|336469605330|0,Mens MontBell Superior Down Jacket - Jap M/ UK S - Great Condition,94.30,GBP,Pre-owned - Excellent,,,shutterbugg_2012,GB,,https://www.ebay.co.uk/itm/336469605330?_skw=Montbell+Jacket&hash=item4e5726bbd2:g:3LsAAeSw~zhprbpi,,2026-03-16T23:26:40.281830+00:00,Montbell Jacket
ebay,v1|177934766278|0,Montbell Orange Puffer Jacket,83.89,GBP,Pre-owned - Excellent,,,archaz_13,GB,,https://www.ebay.co.uk/itm/177934766278?_skw=Montbell+Jacket&hash=item296dbd10c6:g:58sAAeSwIO1prKE5,,2026-03-16T23:26:40.281834+00:00,Montbell Jacket
ebay,v1|358299201661|0,Montbell Insulated Jacket Mens Large Blue Exceloft Lightweight Hiking Outdoor,62.18,GBP,Used,,,edw-846772,GB,,https://www.ebay.co.uk/itm/358299201661?_skw=Montbell+Jacket&hash=item536c4bf07d:g:Z0oAAeSw8TRprJlX,,2026-03-16T23:26:40.281839+00:00,Montbell Jacket
