platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
ebay,v1|257373341468|0,Balenciaga Men's Noir Arena Pelle S.Gomm Trainers Size UK 8 / EU 42,187.90,GBP,Pre-owned - Excellent,,,stewleele,GB,,https://www.ebay.co.uk/itm/257373341468?_skw=Balenciaga+Arena&hash=item3beca5871c:g:rXkAAeSwkf1pmxbu,,2026-03-09T13:14:57.278907+00:00,Balenciaga Arena
ebay,v1|137052005788|0,Balenciaga Arena Leather High-Top Lace Up Sneakers Red & Black Mens Size 6 EU 40,156.70,GBP,Pre-owned - Good,,,c.loucas,GB,,https://www.ebay.co.uk/itm/137052005788?_skw=Balenciaga+Arena&hash=item1fe8efa59c:g:q2cAAeSw2zhpl0u~,,2026-03-09T13:14:57.278912+00:00,Balenciaga Arena
ebay,v1|376971571290|0,Balenciaga Arena Trainers,188.48,GBP,Pre-owned - Good,,,okewul-0,GB,,https://www.ebay.co.uk/itm/376971571290?_skw=Balenciaga+Arena&hash=item57c541b05a:g:x00AAeSwtNpplK8s,,2026-03-09T13:14:57.278916+00:00,Balenciaga Arena
ebay,v1|306776006397|0,💎 Balenciaga Arena Low Sneakers – Baby Blue,115.10,GBP,Pre-owned - Excellent,,,omerta44,GB,,https://www.ebay.co.uk/itm/306776006397?_skw=Balenciaga+Arena&hash=item476d465efd:g:jv0AAeSwEdBplKml,,2026-03-09T13:14:57.278920+00:00,Balenciaga Arena
ebay,v1|257364969194|0,Balenciaga Arena High Python Sneakers – EU 41 (UK 7) – Model 412382 WGFH0 1340,286.70,GBP,Pre-owned - Excellent,,,qsd2,GB,,https://www.ebay.co.uk/itm/257364969194?_skw=Balenciaga+Arena&hash=item3bec25c6ea:g:bSIAAeSw7ZRplHws,,2026-03-09T13:14:57.278924+00:00,Balenciaga Arena
ebay,v1|168166554601|0,balenciaga arena low top sneakers white craquele leather black sole eu 42 uk 8,150.00,GBP,Pre-owned - Excellent,,,inkwellsales,GB,,https://www.ebay.co.uk/itm/168166554601?_skw=Balenciaga+Arena&hash=item272781fbe9:g:EXYAAeSw0SJplGuk,,2026-03-09T13:14:57.278928+00:00,Balenciaga Arena
ebay,v1|257388327881|0,"Balenciaga Arena High Top Sneakers - Size EU 39, UK 5",208.70,GBP,Pre-owned - Excellent,,,afzahmed786,GB,,https://www.ebay.co.uk/itm/257388327881?_skw=Balenciaga+Arena&hash=item3bed8a33c9:g:TR8AAeSws09pk6KI,,2026-03-09T13:14:57.278933+00:00,Balenciaga Arena
ebay,v1|177861049395|0,Balenciaga Arena High Top Trainers Sneakers Size 7,125.50,GBP,Pre-owned - Good,,,yemiesibo,GB,,https://www.ebay.co.uk/itm/177861049395?_skw=Balenciaga+Arena&hash=item2969583c33:g:hVAAAeSwrr1pj3oL,,2026-03-09T13:14:57.278937+00:00,Balenciaga Arena
ebay,v1|257350917488|0,Balenciaga Mens Arena High Top Teal Green Leather Trainers AUTHENTIC EU44 UK10,175.00,GBP,Pre-owned - Excellent,,,goods_4_u09,GB,,https://www.ebay.co.uk/itm/257350917488?_skw=Balenciaga+Arena&hash=item3beb4f5d70:g:sbQAAeSwgTFpiKmq,,2026-03-09T13:14:57.278941+00:00,Balenciaga Arena
ebay,v1|127667219631|0,Authentic Mens Black Balenciaga Arena - Leather High-top Trainers - Size EU 42,146.30,GBP,Pre-owned - Excellent,,,flip_fixspecialist,GB,,https://www.ebay.co.uk/itm/127667219631?_skw=Balenciaga+Arena&hash=item1db98f2caf:g:jtsAAeSwyqhphKGl,,2026-03-09T13:14:57.278949+00:00,Balenciaga Arena
ebay,v1|157652036424|0,Balenciaga Arena Studded Ankle Strap Sandals In  Leather Women Burgundy Size 40,193.20,GBP,Pre-owned - Excellent,,,tribute-to-style,GB,,https://www.ebay.co.uk/itm/157652036424?_skw=Balenciaga+Arena&hash=item24b4cb2b48:g:~oUAAeSwum9pltgI,,2026-03-09T13:14:57.278953+00:00,Balenciaga Arena
ebay,v1|177824318728|0,Balenciaga Arena High Tops Grey Suede - Men's EU 47 / UK 12  Rare - Authentic,177.50,GBP,Pre-owned - Excellent,,,rudlebug,GB,,https://www.ebay.co.uk/itm/177824318728?_skw=Balenciaga+Arena&hash=item296727c508:g:y6sAAeSwlv9pfkeu,,2026-03-09T13:14:57.278959+00:00,Balenciaga Arena
ebay,v1|117030702094|0,Balenciaga Arena High Shoes Trainers - Blue - UK9 - RRP 385 - Worn Once - New,160.00,GBP,New with defects,,,blish88sales,GB,,https://www.ebay.co.uk/itm/117030702094?_skw=Balenciaga+Arena&hash=item1b3f92cc0e:g:OqEAAeSwy3Jpe2hs,,2026-03-09T13:14:57.278963+00:00,Balenciaga Arena
ebay,v1|127651237548|428803278254,Balenciaga Arena Full Grain Leather Sneakers | Black | EU 43 (UK 9),208.70,GBP,Pre-owned - Good,,,sneakerser,GB,,https://www.ebay.co.uk/itm/127651237548?_skw=Balenciaga+Arena&var=428803278254&hash=item1db89b4eac:g:1ioAAeSwUMRpek1i,,2026-03-09T13:14:57.278971+00:00,Balenciaga Arena
ebay,v1|206028651252|0,Balenciaga Arena grey leather brand new size 43 Uk9,424.90,GBP,New without box,,,palwasha18,GB,,https://www.ebay.co.uk/itm/206028651252?_skw=Balenciaga+Arena&hash=item2ff843baf4:g:JBEAAeSw5M9pd~2W,,2026-03-09T13:14:57.278978+00:00,Balenciaga Arena
ebay,v1|127642856679|0,Balenciaga Arena High Top Logo-Jacquard Trainers- Size EU42,182.70,GBP,Pre-owned - Good,,,ekulsstore,GB,,https://www.ebay.co.uk/itm/127642856679?_skw=Balenciaga+Arena&hash=item1db81b6ce7:g:deIAAeSwat1pdMns,,2026-03-09T13:14:57.278983+00:00,Balenciaga Arena
ebay,v1|358130705547|0,"Balenciaga Arenas Black Lows EU 45,UK 11 With Box",135.90,GBP,Pre-owned - Good,,,ruma-4530,GB,,https://www.ebay.co.uk/itm/358130705547?_skw=Balenciaga+Arena&hash=item536240e48b:g:OPMAAeSw8-dpG4cD,,2026-03-09T13:14:57.278988+00:00,Balenciaga Arena
ebay,v1|358120023886|0,Balenciaga Arena Men 13 46 Burgundy/red Leather High Top Sneakers Shoes Lace Gum,363.70,GBP,Pre-owned - Excellent,,,olipl_5708,GB,,https://www.ebay.co.uk/itm/358120023886?_skw=Balenciaga+Arena&hash=item53619de74e:g:EC8AAeSwUtFpaSfp,,2026-03-09T13:14:57.278992+00:00,Balenciaga Arena
ebay,v1|336461787469|0,Size 9 - Balenciaga Arena High Top -  Beige,198.30,GBP,Pre-owned - Excellent,,,ifxhx-61,GB,,https://www.ebay.co.uk/itm/336461787469?_skw=Balenciaga+Arena&hash=item4e56af714d:g:Jo4AAeSwR8tpZR4M,,2026-03-09T13:14:57.278996+00:00,Balenciaga Arena
ebay,v1|406584792197|0,Balenciaga Arena White Low Top | EU38 US5 UK4 | Used,125.50,GBP,Pre-owned - Good,,,ihavecl0thes,GB,,https://www.ebay.co.uk/itm/406584792197?_skw=Balenciaga+Arena&hash=item5eaa579485:g:Q5YAAeSwunRpY9lZ,,2026-03-09T13:14:57.279001+00:00,Balenciaga Arena
ebay,v1|147076553088|0,Balenciaga Arena Low Men's Size 10,177.50,GBP,New with box,,,gaun-7428,GB,,https://www.ebay.co.uk/itm/147076553088?_skw=Balenciaga+Arena&hash=item223e721980:g:Dv8AAeSw4qlpXN~g,,2026-03-09T13:14:57.279005+00:00,Balenciaga Arena
ebay,v1|236565974755|0,Balenciaga Arena Black Denim Size 46 Very Good Condition,414.70,GBP,Pre-owned - Excellent,,,revogue.uk2,GB,,https://www.ebay.co.uk/itm/236565974755?_skw=Balenciaga+Arena&hash=item37146e4ee3:g:6K4AAeSwDIVpW7oG,,2026-03-09T13:14:57.279009+00:00,Balenciaga Arena
ebay,v1|127603924812|0,Balenciaga Arena Black Python Snakeskin High Top Trainers- Size EU42,338.20,GBP,Pre-owned - Good,,,ekulsstore,GB,,https://www.ebay.co.uk/itm/127603924812?_skw=Balenciaga+Arena&hash=item1db5c95f4c:g:8JAAAeSw-9VpWrRJ,,2026-03-09T13:14:57.279013+00:00,Balenciaga Arena
ebay,v1|147093075092|0,Balenciaga Neo Cagoule Small Handbag in Arena Lambskin (751523) - BALENCIAGA 2-W,1391.50,GBP,Pre-owned - Excellent,,,elouraluxury,GB,,https://www.ebay.co.uk/itm/147093075092?_skw=Balenciaga+Arena&hash=item223f6e3494:g:wUsAAeSwN4RpWjEN,,2026-03-09T13:14:57.279018+00:00,Balenciaga Arena
