title,model,price,shipping,date_sold,days_ago,condition,url
VINTAGE Womens Top Long Sleeve UK 12 Medium Multicoloured Flecked DG44,,£9.73,+£1.95 delivery,29 Jan 2026,34,Pre-owned ·,https://www.ebay.co.uk/itm/167933432511?_skw=DG+womens+top&itmmeta=01KJXA1E0V8KY51NGBX6Z9PB68&hash=item27199cd2bf:g:RroAAeSwHnhpGbCs&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB7UIueNqnBaXSaatkUxYpYah1OaZDCV8zO%2FXAap0NeYQQO6Z97oic7fluvtaRPOie%2FROqK1tF2qeKMpq78esK6hxQfp7Bg2GCYaDAZ8cY%2B93GlHxHSsCWmTlRo6TNEGJiAXw3Jkmt1rtl%2B9pTHDljIXg4dUe5GC%2BcrR2jSxPYfRnnWXXtNs73fvQNpYIu%2FbFKYfOS%2FD5ckJZmie%2BgDXEoRp8eTqRlweYBtxn7swTbbnllkKx1F%2FMQQ6qMW4xZ1%2Fy6j4sUah4Q%2Fq3FRmiBH9avj3zyOgELHpBi%2FGXA%2FV2xrwQ%3D%3D%7Ctkp%3ABk9SR-jghaqXZw
DESIGUAL Womens Sleeveless Blouse Top UK 14 Large White Floral Viscose DG70,,£13.17,+£1.95 delivery,24 Jan 2026,39,Pre-owned ·,https://www.ebay.co.uk/itm/157469892625?_skw=DG+womens+top&itmmeta=01KJXA1E0VCZ9ZGF2DH96MCVA4&hash=item24a9efe011:g:BnAAAeSwnWdpGaKD&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xB5CHW7myztDvGi%2FI7Zh%2F6Q1WGqnxZeVHnkGZhjtkFikQ%2BMDaUMcIYkkIrA5GHJ7fJMjFVu4nXdB3J5Fk01r0boEIq5Tm2fT5P22NR%2FAxHL%2BF04qVRtnpcSK4D64No5%2FEUPGSlbm02AxqrMIOBnetWGinIXJhSN2udBOWBocY2%2FuII2qkQ%2FuljrZqxYyMa4M76Wp2OkGFns4E1joA2NhyiROe8I670PP8FGQfJ%2BR5Kh4pdWWscOZ1z9PQVjw94jiic%3D%7Ctkp%3ABk9SR-jghaqXZw
D&G Daymaster low top womens trainers White Size 38.5 uk 5.5 100% genuine,,£229.50,+£8.95 delivery,19 Jan 2026,44,Pre-owned ·,https://www.ebay.co.uk/itm/317595020364?_skw=DG+womens+top&itmmeta=01KJXA1E0VMKKYRQ60PY0XPCNG&hash=item49f2236c4c:g:KD4AAeSw-5xpKJKJ&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCQtuYI%2BVJN10Z0%2FWArhxjDArOf4dgRyLpSnrdtsgkB67qHxYo1A1oefwMIp0h7zrtc6G4vqXERV3uC8pp8MgX%2FdWdrivv8VIj%2FS2qKb63Y%2Fwh5n8XdZ4laVnm80TUZUrAOSzH8Z32RAF9%2Bp8rjkWn61XXqCuVlKoBFlGBH4E0aWm%2FjeHWbmHY2MZRWQYYQ7BH2vymPTz9h5ttHAeojLbXNixKI21ffFLCSSmte%2BDEdOnnKkgGqVbq7%2FcVQ13HYbJ4%3D%7Ctkp%3ABk9SR-jghaqXZw
ADIDAS Womens Tracksuit Top Jacket UK 16 Large Blue Polyester DG29,,£17.45,+£1.95 delivery,18 Jan 2026,45,Pre-owned ·,https://www.ebay.co.uk/itm/167917117682?_skw=DG+womens+top&itmmeta=01KJXA1E0V0DF15T5K2BJAQ58T&hash=item2718a3e0f2:g:iQAAAeSw1H1pEWdA&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xALphfzYIkXdgoz5HpgIQJs%2F%2B2os6c5u9%2FEsbcibCAwnqWxu3mih%2BjaO6Y4%2B3TJQrh4%2BSx7DwInG2PeevEb8Hl1mdcaoQFFnwx1C0a6Cl%2B%2Fq7gn93vvpszKWGDt595PMS8TXiBkZg9quPGSmCcT7XoyGyxUedeZmmWZUrFENjjhp4KESBxBXLEf8IuOrHgIpCCpvSw3BX%2B7He%2BAgCB52w3fAzQMw6S0Po%2FYpRIIBPHDvOSG7l%2Fhodi9bpCqa0emjuPj%2FQ4zPt7JJYGE5MputgtEYUBA09dl0J9Jo2Xwr52XWw%3D%3D%7Ctkp%3ABk9SR-jghaqXZw
BENETTON Womens Knit Cami Top UK 4 XS Green Colourblock DG17,,£13.95,+£1.95 delivery,17 Jan 2026,46,Pre-owned ·,https://www.ebay.co.uk/itm/157616919010?_skw=DG+womens+top&itmmeta=01KJXA1E0VY56HE50KQEMHNX3E&hash=item24b2b351e2:g:9g0AAeSwN4Jpaary&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDdXpD%2FvxQHb0WiS%2FrjTIo9ywMGtJFDB976%2BpsbK9Q3A3r0Y8E1Pq9GJMrIdtjib%2Bwm9x6F1AscQd3qHn9yKIiJCK%2BGWFparQXikXPGK2Op4wtqoEIcu10DCEcYAfhomL45Wxs3n7dW8vm5gHgAPXnl4CMfct4rl0RTSolREEFjJUqtKaFakUXbFA43ZCeIC%2FWclxzs40tPm1mGavn9UcbpBF0n8m5goy0WNalZq4NudQ4Nr9Yd3GpQstmJpHw%2FeIo%3D%7Ctkp%3ABk9SR-jghaqXZw
COS Womens Oversized Top 3/4 Sleeve UK 10 Small Black Colourblock DG28,,£10.34,+£1.95 delivery,14 Jan 2026,49,Pre-owned ·,https://www.ebay.co.uk/itm/187790621799?_skw=DG+womens+top&itmmeta=01KJXA1E0V5HFP495Q7W3FSZ05&hash=item2bb9317c67:g:xvYAAeSwhSppKv25&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBmQA8H2xFSiT1ur5zUhvZMDooxCnCJkPJ9tinUL8HIj5k7vX7sOagUiSRe9NoQxWSaIFwmo99okPIw85QAS%2BJqD%2BVkTaujA2XyjF4etWDcZ6lqeWfw1%2Fe2noRg%2BufCSOdic%2F8S73Rxwk21QjkwmlJ%2B77wzbFixcb9En2tTGx2uRyQekC6Z%2B2eDQeqABSiEvHLCSZ134fzDUjHyKDx4x%2B4TyNiEURmZLoi%2FRLlp6BT%2F%2BAseUCtkm8wvgRvUQsHUF5I%3D%7Ctkp%3ABk9SR-jghaqXZw
ZARA Womens Trafaluc Short Sleeve Crop Top UK 14 Large Black DG12,,£13.28,+£2.50 delivery,14 Jan 2026,49,Pre-owned ·,https://www.ebay.co.uk/itm/187722824008?_skw=DG+womens+top&itmmeta=01KJXA1E0VPAZPWZ6A1NZXDTPQ&hash=item2bb526f948:g:yEsAAeSwlN9pD2vQ&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBguViP7ZDk6kXxvO7rJUxp08W8VVSj2XiuBahuu94UDGZLZygw3Mla8ckCmhVCh9kGZlJ8GLGCnEY5G9jeWgKgbpBiNGM6%2FwEZkO6%2F54Agr47YLqnloUHUkp2O1gWDXuq9MjOPyvjSPDq6TL5NhRBb8%2B3kEJKSWy6m0smjrzonuNN10vb1vcd3br80vU3bUkANSpiveOPT%2F2lsvIFJvgozk8w0nE%2B5Swi7jrg%2BRUKeh5qfwDmBhYz7BSGTVE%2F%2Bf1NL1qUjfeT2ZjLRQ1Fcz0kmo7JKf2lrTDqjlilW6P2GqA%3D%3D%7Ctkp%3ABk9SR-jghaqXZw
Cat In The Matrix T-Shirt Mens Womens Oversized T shirt Unisex Tee Top #P1#PR#D,,£9.97,Free delivery,6 Jan 2026,57,Brand new ·,https://www.ebay.co.uk/itm/125698195409?_skw=DG+womens+top&itmmeta=01KJXA1E0WMA4CCEA3QWEQ9H39&hash=item1d44323fd1:g:43gAAOSw6uZmsjcc&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAumhFjfUu0t%2FFF1qk48swz%2F8f5Vh%2Bp%2FJtcDh%2F29j7P6DGdp4FlGLUNGOsSrwz%2B1C4saCAbW1BfnD642oiE6WRJhElbIznHh2pmQB7yI0qizcvhFPmfmVBmiVarCVh%2BP1kNmzlAhBHdkh5p8e5nulJTVR0ZuNZuv8KT%2BtIruOXYCU9JR43brpNlq7rayXYokYoTtMGofP8sRUAVukTRKFukc6EOsV5Y8ivymIxE%2F5AdGQ4SoOVudlHvqJ%2FUhNL%2Fo6s%3D%7Ctkp%3ABk9SR-rghaqXZw
TOMMY HILFIGER Womens 3/4 Sleeve Blouse Top UK 14 Medium Red Pinstripe DG12,,£11.95,+£1.95 delivery,29 Dec 2025,65,Pre-owned ·,https://www.ebay.co.uk/itm/187786368208?_skw=DG+womens+top&itmmeta=01KJXA1E0W7F56MGFE8WWV7AGR&hash=item2bb8f094d0:g:9LYAAeSwXtlpKVgh&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBsnkr2fMnDfdWZYm8oTGoZQQuOfhw16qqilElwRF1fDIYh%2FehHmGHbEXhV%2BY24WbdKD2niBc8upX4XpYtRnYgudz5FlUoaicmTL9ZHC--79KPgyVvp1amMLuiuiZBefquRwsOQgQRU4nMaRXCULB64X8UguEQ4H%2FTzY1Kxxa5FEthxBGDV%2FvWyu3SbH2ZBwXexzTrVjDBofn%2BwF1bJzAn4KsCp%2BVVX6F4pDqoyc0IXzVDxDMg2JLvWApoTi7JTYBg%3D%7Ctkp%3ABk9SR-rghaqXZw
DESIGUAL Womens Sleeveless Blouse Top UK 18 XL Multicoloured Patchwork DG07,,£11.01,+£1.95 delivery,27 Dec 2025,67,Pre-owned ·,https://www.ebay.co.uk/itm/187759347281?_skw=DG+womens+top&itmmeta=01KJXA1E0WRQ4HFR4Z9DS2EJE1&hash=item2bb7544651:g:zq8AAeSwuhZpHvb5&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xC8r9owxBcRtdf1CNJVp9T2qwJ4zA5K7znhGjChLgS2QbA20lLGYjr8a60DRWYpUqSoqiVZlCo0ItJijgJ%2FVKeKJ2fajkOtcU49IT1QcOqoBjvFD9zzad6tH7tPSSoMaebZRysbUSq3s%2BIcCBIdv7%2BrHbIi%2B09TTtsgPJmApsUb7U%2FeL1HIDJz9hW09I75rFYowiYrWNyTnqf%2BZ5%2BNRiTyu67B0aPDMMiPvcTlNPc2WKogC4VIXEbhhUOLCqhP5cdQ%3D%7Ctkp%3ABk9SR-rghaqXZw
