title,model,price,shipping,date_sold,days_ago,condition,url
"CARBON FIBRE CASE for iPhone 15 12 11 13 14 Pro Max,Plus & 2PK Screen Protector",,£5.89,Free delivery,4 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/167170447338?_skw=Iphone+11+pro&itmmeta=01KJWWJQNGEB6C34GNNWPJY4YX&hash=item26ec2297ea:g:02wAAOSwhLFnWqLP&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCVtKdoTYcxfRLZLqWaUKSH4FgzMuVLygbrpX87IA3Ahl0mzXg2NtL%2B54XvFSJMmEWqv8h0Be%2BV9tGNlN4Vdp%2FxL80EBm2IjNd73uGkLsSZIhdiV2%2BCuQBKGlT8Fk7aEkPcAx1dzd08CRc1feja9D9L2WbDKzQA7JhFtbKrZZ4SuKk4RKOCInrC%2Fpv7nQe6ECDql9Gkzm%2Fy2q69OrEt9bnE2sC0vliOQ6D7W3wFy3b0HwnZkokcgLdqu1iQIe3Rkfg%3D%7Ctkp%3ABk9SR4D7ypyXZw
"GORILLA Screen Protector Tempered Glass For iPhone 15 14 12 11 13 Pro Max,Plus",,£2.90,Free delivery,4 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/176846534111?_skw=Iphone+11+pro&itmmeta=01KJWWJQNGA8G79QY5WPNPA7TR&hash=item292cdff5df:g:DKsAAOSw1PZnr2LD&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCO%2FRH8CTQJEALwHBx1nB557lflgEln7iuvCq3YSMSpA6jd3Rz7J%2FUs8k8KRuC6YCFlEiqDE5tr6vO1AP5FrxqnnsZGAQO31eE55sySKWLxmtkSm%2BHrfzKE8l1X8NeRXwV6YDZn98GUIUS5YyDbMNFanMdfjfcsV6HNhyInJWBRZvXyelfxokqm%2FzUUQEF6GbNI%2BQf5Vec1ba1OmBT0mrFadJdIZHcRnlETEmxkPALgmo16Znd2gx1YTqiJCekpk8bKXlSvM84c4v8zAOIGhDUlmtTPHhiLMSaZj2tTIIg64g%3D%3D%7Ctkp%3ABk9SR4D7ypyXZw
Tempered Glass Screen Protector for iPhone 17 Pro Max 16 15 14 13 12 11 XR 17Air,,£3.99,Free delivery,4 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/135239023741?_skw=Iphone+11+pro&itmmeta=01KJWWJQNG48HSY5WGMJJ2BZ6C&hash=item1f7cdfbc7d:g:nqsAAOSwEE9m3ucl&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCRfQnCzewH7lUHMoJa%2BzxVQuDMwMuNl3EYlkaMbk5N71c3qobYQ4isvW6X2d17jrIekt6c2hXEZNbDyKy%2Bv2wa4r7Hcvv7QA637z0ZaMAYIHfstdz%2BIoHyuVdapA8wuZzJegROgjyANOSOzYrRedbQdD%2Bnunj8JMhtEbShFmuVNN8TBwfcr8kCAR4clv%2FZgwijD6fzWpxOyahZe4kpPd4WStKClPCf7PvUUAuToxX8M6cJHnVmREvrMCJ0oQZzRNs%3D%7Ctkp%3ABk9SR4D7ypyXZw
NEW LISTING,,£156.70,+£3.42 delivery,4 Mar 2026,0,Pre-owned,https://www.ebay.co.uk/itm/157725028794?_skw=Iphone+11+pro&epid=23034272116&itmmeta=01KJWWJQNGKJX9XVW8E85XHQJ8&hash=item24b924f1ba:g:kPIAAeSwI6dpqA~l&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDa6F38QCMLxqdeq5u%2FxLzwCn1E4jxdNkmWzcT%2FEJy91HmPyOhYTeYjhRfCbpoybHBJjaxwVAhyEhRG3d7%2Fx%2F0oTqOvPrE%2Brr2QIHIBWsCBjFck7UHJ4AT7xVF5fcPt37sgHmOCtGl4bPvCih0kqrGmagYD7%2FRU4iyWnUVAirEXYNoJwqlT4Qp72QfvZ4HLg0fnMfuRmSkXmzBwNZU6OFyYoNVrzwscyMfUBOAQr33b8nzSmoy4pUWmkVg%2Bke0kcZdzQrrB%2FWV2DRXOmZmFz72X94eZYxtwO3w%2BT9zLDxOAOA%3D%3D%7Ctkp%3ABk9SR4D7ypyXZw
Case For iPhone 16 Pro Max 14 13 12 15 17 Pro Max 16 Shockproof Magsafe Magnetic,,£5.99,Free delivery,4 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/135411975026?_skw=Iphone+11+pro&itmmeta=01KJWWJQNGAGWR1B7X76YC45T8&hash=item1f872ec372:g:69YAAOSwmsdnSzqr&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCV6qS%2FSqrBYs5RNJC5e%2BZq1xmidWRdl8OLSDhwAx9zlRx9cN%2Fkk4ItZ3JRmnp9PzemydzZf11vYg4316UX6VCOwQojJg%2FgDHMlpJi1iipqRNA7LyYfqjw7TuKXePzXpP5qtXAyJVqz2sFVnvcMlQ0kvqiz9uSW5%2FgK%2BVXAFzX4ygL7imMtH99oNRRPgt5qs5Br6KTywz4Y6yPW2ClscocutbamewqmiE2geWcg2ynGaRW%2Foy3fdvQehCozbjHTRuc%3D%7Ctkp%3ABk9SR4D7ypyXZw
NEW LISTING,,£69.99,Free delivery,4 Mar 2026,0,Parts only,https://www.ebay.co.uk/itm/188119421252?_skw=Iphone+11+pro&epid=19034211539&itmmeta=01KJWWJQNGNNX0H1KFZHFSF07Q&hash=item2bccca9144:g:-SQAAeSwmS5pqAWu&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCAf%2Bvhd6IU7xTPrWJ9ttsaFftbXDtWAZm%2BtDS0ayKBgLg9r%2BROxLWz7LZ67KheP8R4mzQbuSbAvxdUFESym9s1qXcQvJfS1wZc7v3liS5j4kNgYtcszuFpsYQXimv2128MC4tNwoBFyoUaQzfyJth4%2FLcGHQSXDZIBQJ7i1ZGAX9nyTqJtkgquNzghoKdkRRTMNPk1kAn%2FFaP4D7BC6trIKr%2FXMHaVN1KRECOIUml%2FCPOzD4FdMIzj9vma%2FS7ApZQbYV8LkE7zm5XTyMoH11Bk2ijJIt24x4AHJa%2FhiZbj7A%3D%3D%7Ctkp%3ABk9SR4D7ypyXZw
iPhone 11 Pro Max 256GB,,£170.20,delivery in 2-3 days,4 Mar 2026,0,Opened – never used,https://www.ebay.co.uk/itm/198134640652?_skw=Iphone+11+pro&epid=27034209624&itmmeta=01KJWWJQNGPRVQS86XPBJ9H4Y3&hash=item2e21beb00c:g:1aoAAeSw3IVpnsru&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDHpOskTOzO6JBmUYcWkc9%2BGzUHkb26kD%2BU8WTx70tpSVy5kZcrslMnX5u%2BGg%2Fkp7YsWrRsy8SR4LJaFEovcsRCB9yWRqT0b0klHue8Mxe%2FkeR66G%2BJqzfc2OiDbmTvMQj%2FZEZCL5%2B2%2FlhyO1lZcmlI%2FMYSbTa5UkXym%2B%2FOKsX204pRN14LOnM1XBH5VRhGSWtQfoxHBjt5yHbbHIHjabVy5Y8cgI%2Bcq%2BXmw%2FKnCUd2HHPHS5cVg0hGMQvT56%2F9vp%2Bs84ZVT7j0NdpoYwDtGAYVHW%2BivMUZzFSuQIV3sxZf%2BA%3D%3D%7Ctkp%3ABk9SR4D7ypyXZw
"4X Gorilla Tempered Glass Screen Protector for iPhone 15 13 12 11 14 Pro Max, XR",,£2.79,Free delivery,4 Mar 2026,0,Brand new,https://www.ebay.co.uk/itm/166384236217?_skw=Iphone+11+pro&itmmeta=01KJWWJQNG6E6M3SB9NPSB83GT&hash=item26bd45f6b9:g:fm0AAOSwiqNlMAdb&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAVM2%2FNX%2Buyd%2BXMT0kk%2Byx3%2BXBMQHDRMbmBCuN701j%2F2S8AUj6J3wcdYYZTEIXE5QN0nIX2NPN784SU1feHuCYYnNBDTZukT14HuUr1hnnni23fI0UOT6a84TnG3ihPssBnkXSQciuiCVpUVAAl7em1Txm9h0ZFKB8zm6PN8CpH0yx3bbWlR7ge%2FfSpUOvkLONzC2wp1U1Pl5II8vM%2F05dpk1%2Fxl%2FXnMwzledw7rH08QC6HszxaBBReIa72w6iUTy0%3D%7Ctkp%3ABk9SR4D7ypyXZw
Apple iPhone 11 Pro Max 64GB Midnight Green Unlocked Pristine Screen 92 BH,,£210.00,Free delivery,4 Mar 2026,0,Excellent - Refurbished,https://www.ebay.co.uk/itm/198124424754?_skw=Iphone+11+pro&epid=5034224996&itmmeta=01KJWWJQNGJBQ6SE0SACK3CEMJ&hash=item2e2122ce32:g:ZXIAAeSwMdhpmNtq&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xApb9%2Fa0fMo0%2FjQGE%2BOO1La6Dfj9J%2BRzeX3kC4WOrtk6BHDl5VLm6DDayH9d4x%2Bd3iyGSd9q5YV2D%2Brq05E2LxwvdXfwKj4V9FzcO1I%2ByPPWshis21lsVCdlEST%2Bic%2B5POEsxYc9uD2AqyQrbQUxj2X9NWua2CKRFDKAo0A09gF3dJfi3c1C8UCljmCFAE9oUFK9KcNumhXpMpw0jiWbo4Lg0C1XJ5l6bF1UEMZxuwzYHSIvmtANSPkgNQ%2FI4U6iTZL5M1%2Fu%2Bgqzfad11ti%2Fg1E1YWwuTx1uMyfZtilVl%2FJ1A%3D%3D%7Ctkp%3ABk9SR4D7ypyXZw
NEW LISTING,,£149.42,Free delivery,4 Mar 2026,0,Pre-owned,https://www.ebay.co.uk/itm/177918013429?_skw=Iphone+11+pro&epid=11034210143&itmmeta=01KJWWJQNGT1D9NSKRNWPVGETJ&hash=item296cbd6ff5:g:EwkAAeSwNctppz3Q&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xC31sThdadrp1%2FL3fezfKe9xttTK0KUUiNThvtuEihGrDcASUXQ3Dq6esdSvXSOBX9ukWU6tInO%2BpXImdzxKcI1AcKa0OyG3eVxC5gIjI%2BWQ2DF%2F%2B8lCMJ2O8m%2BNjQ5RAV3RnQwumKpYzRBm5tJIQFAe%2Bt2PQiG4IlkVM1UTn%2F8yu7D%2BcYnSS3uizh2%2FCse56qljpBdWYwDg8K8Ctz%2Bkb2x%2Bkk1dzphRMdp0HM5u5ITLqug1tUpjcTUeVh%2FoUtphbI%3D%7Ctkp%3ABk9SR4D7ypyXZw
