platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
depop,sla6e-new-rock-inspired-shoes-white-be13,New Rock Inspired Shoes White,42.70,GBP,,,UK 8.5,sla6e,,https://media-photos.depop.com/b1/34522481/3469242927_ba754005847b4db0a1645a04d26ed659/P10.jpg,https://www.depop.com/products/sla6e-new-rock-inspired-shoes-white-be13/,,2026-03-09T16:22:11.038587+00:00,New Rock Shoes
