title,model,price,shipping,date_sold,days_ago,condition,url
Mens Leather Pull On Western Harness High Leg Biker Riding Boots Shoes Size,Leather,£65.95,Free delivery,27 Feb 2026,5,Brand new ·,https://www.ebay.co.uk/itm/223164805000?_skw=Wyatt+Harness+Boots&itmmeta=01KJWYDF1JP0VPSVA9ZPR6C8JE&hash=item33f5a8af88:g:wRUAAOSw~jhknW4N&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xADYLSmHIzTtvFxFvXWp2t3TyEa8TPzJusrA90XRfW4pfPpQzaZ8Zn8zMX4uqtPfzgc6P97l%2BWP0hqT3X3mcAJIGtQUcaJIRM6iSUiTYgMKIVCJNjGiA4I13n9tDzebJ9Go013TddBkVx%2BVjW2%2FKf53DBTT1yV61SPLi9EnLzcsyNDcdJcweuF72dn9z162yZbJohrgpEk1igD9jTTgukZmlz%2BhTNK8IwKthW9mTfSBq7wRURQXg4AC6bbXHwgOh78%3D%7Ctkp%3ABk9SR4zxtZ6XZw
"NEW BLACK LEATHER WOODLAND HIGH HARLEY WESTERN HARNESS BOOTS, UK 11",Leather,£39.99,+£4.99 delivery,21 Jan 2026,42,Brand new ·,https://www.ebay.co.uk/itm/326953043867?_skw=Wyatt+Harness+Boots&itmmeta=01KJWYDF1JQZSQZ35H17MFT0CT&hash=item4c1feb879b:g:sX8AAeSwimRpZUrk&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAxbyASa6Df3irKHWbkXNNNVSGK7dgkeYq9G%2FO8sO6KIZRJ85%2B1XF%2FYL45QzxyZ6Lt%2FxYGEkKU3QYaMgUSC4emr%2BftQgpmG%2BAqBeP0Kvzyj2x5c5BhjSGAz0oU1sEzKEWqVo4y5S8nFh9R3U50opTn7XBNlk7SmvPwSyVBcBLpBJ%2BuOlNwXktNcbIWMgCcm0e7Aab%2F7FMxHmOsJl0JpyPrx3JATTOT37PefX2s4LV5QSB%2BnuKbkd9n5gCNBUDn3pPQ%3D%7Ctkp%3ABk9SR4zxtZ6XZw
Saint Laurent Wyatt / Jodhpur Boots Size 41 *NEW WITH BOX,,£430.00,+£4.26 delivery,20 Jan 2026,43,Brand new,https://www.ebay.co.uk/itm/326958817042?_skw=Wyatt+Harness+Boots&itmmeta=01KJWYDF1JZ67TGYXK2AJNHG7P&hash=item4c20439f12:g:KPMAAeSwBqxpaprx&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xC1wjvHQG5ydximjvmwheR0CWau9EUykMxpHWt6MUe%2F1OzHVChgLcvezNI6lSXnR4loR59Ht4r8qSjbHCbPZ4gs7wfuqSUbQxAprvqpMPkswWQKxLxgTqonooWYz28n3IMyz4elldxBIDxSAAaHedp%2Fqotqp5GAWYa70FwgmokrZcBEVG6pZG2%2BG%2FlJYRukITCpCBtVG%2BPyKVKXiGf3KT5Jsi3sW5pXj9%2F9tp2DBL01BdJUyIr%2B0qr%2FEZY2aD35%2FVb7CEcM3EdcOEUHHS%2BMWzHDhh9GebRR2Hulk%2FoZsOurhg%3D%3D%7Ctkp%3ABk9SR4zxtZ6XZw
Saint Laurent Wyatt Zip Beige Suede Boots UK 9 Authentic,,£300.00,+£4.26 delivery,6 Dec 2025,88,Pre-owned ·,https://www.ebay.co.uk/itm/116906443986?_skw=Wyatt+Harness+Boots&itmmeta=01KJWYDF1J6EY8DBDEJKRV8XAY&hash=item1b382ac4d2:g:7egAAeSwtiJpLNXy&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xC2ibEYvX4Krebg1AzUTbVuXAlrvugpU9iW%2FTkfmTtejc452KYeHpGaaOiYhAq6yNiJUuVCBctosCrsE9qUkhqJmYc80ZEv9vUWQSRZ7KyBEfiTxRwLxZrNo%2F9eT8WSxbp4q8KlEDoAtfwt8hYhsud0xwpfy4I3LNyRm4O4fuUR2PmcomMKiMdmrNoaWq1QYcpZy%2FQA5LYDlyqRk5b61zYgg08MEQMmJPoAxOEa1Gb2siYAOtnxeZsMHvd19vuonLY%3D%7Ctkp%3ABk9SR4zxtZ6XZw
Vintage Mens Black Leather Cowboy Biker Harness Boots UK 9 EU 43 Fur Lining,Leather,£64.99,+£5.09 delivery,11 Feb 2026,21,Pre-owned ·,https://www.ebay.co.uk/itm/298023395872?_skw=Wyatt+Harness+Boots&itmmeta=01KJWYDF1JX11YV9EE8QDDPFPB&hash=item4563942220:g:hncAAeSw8NBpjNlf&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAjMzmw6ez28wUp4FqthtGBLuArx1uN%2BFlmhqSa%2Bg8DLVj27XFeKTCK1kwJBz9YVeelVrOuw4jUznwYV08R8efsaZLqX5UoWaonmcIBFkBZX9MZ4W6znbG0aNpx%2FvFrs9SPUf%2BalC2oDs34z9bAla5HoEuPn2w2qrtVRTSdgPawPnwnPl1zd9CyHlhJD3X0L3T5MfE3Rygddlmb%2FMF3qNpmeEc9QLvNF56JWXYB0QdX0qWgFYwyEFyKeUnbK5diTLLWEEeS6O68i9kXZWIcpy8LZjnrqXqfGh%2BB7zHlIOm2zA%3D%3D%7Ctkp%3ABk9SR4zxtZ6XZw
Gringos Mens High Harley Western Harness Leather Cowboy Boots worn once l@@k!!,Leather,£68.29,+£5.21 delivery,28 Dec 2025,66,Pre-owned ·,https://www.ebay.co.uk/itm/277535732921?_skw=Wyatt+Harness+Boots&itmmeta=01KJWYDF1J0XS01J771RM8H57S&hash=item409e6b34b9:g:LHwAAeSwawlpJ2YQ&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBHDyuZy7ZfNq%2F2WjKDOHi4x6BkC9Ux8cUu1nD%2BqNWzemQl0muyWalpDAzXKz%2F3BkiuUDsTB5zZcALemzNsp7s9yOKUnOHZnHpzjfpfVKaPo07kINRIoYt3GBZY%2FGQL2SyoG1GGIqjdm81YgVf6rIVvYsnEWNipPWZIQ6Ala%2B5oHR25meRaIICMBvO6NIP37iE%2FCK9bDj2Fsj%2FcvIv9T4V8I%2FyF7sXh%2FCNdbe5csEKDDQ0HSnFyXojMG5jSlQQHy18%3D%7Ctkp%3ABk9SR4zxtZ6XZw
U. S. BRASS MEN'S SZ7 BLACK HARNESS BIKER ANKLE BOOTS,Biker,£24.61,+£3.38 delivery,31 Dec 2025,63,Pre-owned ·,https://www.ebay.co.uk/itm/376692660297?_skw=Wyatt+Harness+Boots&itmmeta=01KJWYDF1JQXDAE3QJWQQXGFHM&hash=item57b4a1d849:g:WQ8AAeSwAM1pFI8j&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAx8sSZEvnMc%2BAYQ7yqMyX3CqM7H99I1HIV6il26ULh9dJBLir4oV3mpKXbtN7JatzYxbB9LAzp%2FWg7rRaWy1qn%2B2WQDPxDTB%2BDd9COWbQahzuCA258GSYRtnCil7Scuqm3LCJDAhY8heJhxwlY3hhCm9yakhuUbWO3srgfhyTi8kZC8uNLUfc1lUWOhCCJ7IzbY2VNj7gltWH0FgElELhB2jbi3Ylr7BaJw2tpk1tXekwuExqTJoCIDcT%2BiQywhUg%3D%7Ctkp%3ABk9SR4zxtZ6XZw
Vintage Brown Leather Chelsea Style Biker/Harness Boots UK size 9,Leather,£52.70,delivery in 2-3 days,16 Feb 2026,16,Pre-owned ·,https://www.ebay.co.uk/itm/306693376455?_skw=Wyatt+Harness+Boots&itmmeta=01KJWYDF1KJX6PG62FR155T2TM&hash=item47685989c7:g:~qEAAeSwp6NpWmQy&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAnRtF8ANuU3g1LhXG73DTRAti7eIGxz%2B1pbJtCxC9KU85H6LKQdUQvW%2Fh1B1QS%2BSe%2B%2FLuxN5ZGRyXJxsHjG54%2FGh%2Bqudf5CR0NQV5LSQ7V2P2Lw2cl2S7G1Gb8gaRmUa8aBRL9o3fZgyp51ih6D5chlyVP6chfxR6OM%2FB0O6gUU%2FCEkb5K9dfwDr4%2BDkqjG7fy2VSPe4sThSSBny1kXrMPYzLNV9%2FXx1zfq%2BcuIbQFlPfw5xiottDWOaj0%2BbLXjUk%3D%7Ctkp%3ABk9SR4zxtZ6XZw
Vintage J.J. Lester Mens Brown Leather Cowboy Biker Harness Boots UK 9 EU 43,Leather,£64.99,+£6.99 delivery,18 Jan 2026,45,Pre-owned ·,https://www.ebay.co.uk/itm/297938492247?_skw=Wyatt+Harness+Boots&itmmeta=01KJWYDF1KYG32C0DP68KFKNTY&hash=item455e849b57:g:0p8AAeSwJVppaUy~&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xAQJ7zx2HGvaY87ThdYMz6aCbt%2B%2FCeWujTR%2BJVyX9DioUzR2%2Ba2bukhjDRJZoQhxIGwXd1KJ58D0kLKazyOhXUmQ4sI7Hfb2i3cDTJlW8hlLH9kDJHvAHHuTjJ1cPpEaAlr5u8s13xi0bgLGazA34kwEPRd%2FoV9KJNXLnN4UoNiLtL7Nq2JJD8v7%2FHd8E9he1Ruc4pRNC4l4pvkve2je97Q%2F0PZ2txlZNIXXKyznvspTX%2BamgMcZ4aOLn3fpblI1nq%2FM%2FtP6yea%2FqhMrDOCIf21pf5RjGaSajoeTmTglpEpEg%3D%3D%7Ctkp%3ABk9SR4zxtZ6XZw
Livergy Harness Black Leather Biker Styled Boots Mens Size UK7 EU 41,Leather,£29.99,Free delivery,24 Dec 2025,70,Pre-owned ·,https://www.ebay.co.uk/itm/236541066546?_skw=Wyatt+Harness+Boots&itmmeta=01KJWYDF1KT963PQRHW3WMWK4C&hash=item3712f23d32:g:oV4AAeSwfjZpSWbe&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDwMirU2Ls6fJgUBUe05FE6iUwNcwBckeA0l9zHE4HPE4omgVmeS1%2Bk4SAAz%2FheNQeA49eRinnihM2m1%2B9frr3VzhjrJkEUiDPvtVeRoJgtQEA5ec%2BCP4pfOAlMHKtNJxgoU75Us7YCEGynz654hrJTtLpDfFMgE%2F0ILQJ4R9e3X3vbtFC7hV9BqsfCdx0XzTAOeERjUJq8GbgVcAZF8S%2BUVWUFZJZ7bmTD%2F5jUUuOslI7IK9Yc%2BX7LSuN%2BnihzFOk%3D%7Ctkp%3ABk9SR4zxtZ6XZw
