platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
vinted,6085757340,celine tracksuit,190.0,GBP,Very good,Céline,M,theobetts,,https://images1.vinted.net/t/02_01529_op2SFzpjorEbiq8nxXJiULjj/f800/1743763170.jpeg?s=2f0d578ab77c5d7ad25dce11b8a3e7ec13a0398f,https://www.vinted.co.uk/items/6085757340,,2026-03-09T13:15:03.932465+00:00,Celine Tracksuit
vinted,5920776347,Celine fleece tracksuit,300.0,GBP,New with tags,Céline,M,dracosourced,,https://images1.vinted.net/t/04_00105_psR6Zps6esNUapMU4V7K1Zvj/f800/1741211706.jpeg?s=e6b296d33a1838371153267ad7f9d22bb9af99dc,https://www.vinted.co.uk/items/5920776347,,2026-03-09T13:15:03.932468+00:00,Celine Tracksuit
vinted,5596799150,Celine tracksuit size m,279.99,GBP,Very good,Céline,M,aplug2000,,https://images1.vinted.net/t/04_00732_uv45NBatZfMm7tE9U9pqopwM/f800/1735963184.jpeg?s=2f1eb35f96fe5fb6b0ce83e6a2ad7708705c2075,https://www.vinted.co.uk/items/5596799150,,2026-03-09T13:15:03.932474+00:00,Celine Tracksuit
vinted,5677981116,Celine tracksuit bottoms,300.0,GBP,Very good,Céline,M,sourcedbystackz,,https://images1.vinted.net/t/02_010f5_sBqzLtZY7oAFg3jRSQZwCrPr/f800/1737297336.jpeg?s=4ad572e65d5b59c865f5c0098001c7cf5076ed17,https://www.vinted.co.uk/items/5677981116,,2026-03-09T13:15:03.932477+00:00,Celine Tracksuit
vinted,5484754346,Celine Original tracksuit,180.0,GBP,Very good,Céline,S / UK 8-10,simona1.3,,https://images1.vinted.net/t/06_020df_HXWu1P5qTK1zyhKnU5R3pw1k/f800/1765231926.jpeg?s=95fa5561e65e8e4479c53de2f56a730c6b99b25c,https://www.vinted.co.uk/items/5484754346,,2026-03-09T13:15:03.932479+00:00,Celine Tracksuit
vinted,5382474006,Celine tracksuit,700.0,GBP,Very good,Céline,M / UK 12-14,clclothes1,,https://images1.vinted.net/t/03_014e3_dra589iUqYUe1Hc5CoFzH3vB/f800/1731600724.jpeg?s=2efd0bae5fb67ed385a72c804a66dda44d07c300,https://www.vinted.co.uk/items/5382474006,,2026-03-09T13:15:03.932482+00:00,Celine Tracksuit
vinted,5136394590,Celine tracksuit  bottom size M,200.0,GBP,New with tags,Céline,M / UK 12-14,aidukasxxx,,https://images1.vinted.net/t/01_00474_FBDGL9yBY52zBnWzbrwS6i42/f800/1727711227.jpeg?s=d9789b603b817a40b6fd4ace68fe1896c7c2a2ce,https://www.vinted.co.uk/items/5136394590,,2026-03-09T13:15:03.932488+00:00,Celine Tracksuit
vinted,4023641901,Celine full tracksuit fully authentic with tags.,600.0,GBP,Good,Céline,M / UK 12-14,bigbennyboy,,https://images1.vinted.net/t/02_026c1_9V8rtHqN3DLaa4zW4G8ys9oH/f800/1706224654.jpeg?s=43d16f612c36d646e55ae794c8a492b10076e5e4,https://www.vinted.co.uk/items/4023641901,,2026-03-09T13:15:03.932491+00:00,Celine Tracksuit
vinted,3828662113,Celine Tracksuit Pants,150.0,GBP,Very good,Céline,M,thisiskim,,https://images1.vinted.net/t/02_01602_f9ga2fnznPQ39wRXnuXZWVpP/f800/1701348944.jpeg?s=9cbd6dbf0ac3e875a8fce39de437a6ac4c09c301,https://www.vinted.co.uk/items/3828662113,,2026-03-09T13:15:03.932494+00:00,Celine Tracksuit
vinted,3420869962,Celine Tracksuit Top Black,350.0,GBP,New without tags,Céline,M,danisgarms,,https://images1.vinted.net/t/02_00c84_dzwwtas5MwSeYCBGR7LPMJot/f800/1693574087.jpeg?s=46cea3c8e37f6d01022d18507a99c73b01108a0f,https://www.vinted.co.uk/items/3420869962,,2026-03-09T13:15:03.932497+00:00,Celine Tracksuit
