platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
ebay,v1|327013426009|0,ALEXANDER McQUEEN POMPOM SKULL SCARF MADE IN ITALY RETAIL £450 120cm x 120cm,265.00,GBP,New with tags,,,smartdesignershopper,GB,,https://www.ebay.co.uk/itm/327013426009?_skw=Alexander+Mcqueen+Scarf&hash=item4c2384e359:g:koMAAOSw4b1cNiwt,,2026-03-09T13:14:57.685301+00:00,Alexander Mcqueen Scarf
ebay,v1|198126080675|0,Alexander McQueen Scarf God Save McQueen,281.50,GBP,New with tags,,,armada8722,GB,,https://www.ebay.co.uk/itm/198126080675?_skw=Alexander+Mcqueen+Scarf&hash=item2e213c12a3:g:RxwAAeSwWLhpmcOK,,2026-03-09T13:14:57.685305+00:00,Alexander Mcqueen Scarf
ebay,v1|188080854021|0,Alexander McQueen Silk Skull Scarf Black And Orange,94.30,GBP,New with tags,,,lns0987,GB,,https://www.ebay.co.uk/itm/188080854021?_skw=Alexander+Mcqueen+Scarf&hash=item2bca7e1405:g:aB0AAeSw6~hpmZ4h,,2026-03-09T13:14:57.685309+00:00,Alexander Mcqueen Scarf
ebay,v1|117048449220|0,Alexander McQueen Skull Scarf Pink Silk Twill Square 90 x 90 cm New with Tags,179.99,GBP,New with tags,,,kaz-sandvika,GB,,https://www.ebay.co.uk/itm/117048449220?_skw=Alexander+Mcqueen+Scarf&hash=item1b40a198c4:g:9QsAAOSw1BFnTIOB,,2026-03-09T13:14:57.685312+00:00,Alexander Mcqueen Scarf
ebay,v1|177878439968|0,Limited Edition Alexander McQueen 'Karma Sutra Skeletons' Black Silk Scarf,999.99,GBP,New without tags,,,bristolarchives,GB,,https://www.ebay.co.uk/itm/177878439968?_skw=Alexander+Mcqueen+Scarf&hash=item296a619820:g:q-EAAeSwEptpmHdb,,2026-03-09T13:14:57.685316+00:00,Alexander Mcqueen Scarf
ebay,v1|188074752740|0,Alexander McQueen Oversized cotton Scarf Black purple Hummingbird 190cm X 135cm,103.66,GBP,Pre-owned - Excellent,,,thek0la,GB,,https://www.ebay.co.uk/itm/188074752740?_skw=Alexander+Mcqueen+Scarf&hash=item2bca20fae4:g:HfIAAeSwqTRpidjn,,2026-03-09T13:14:57.685319+00:00,Alexander Mcqueen Scarf
ebay,v1|406706344015|0,Beautiful Alexander McQueen Silk Skull Scarf Genuine Vintage Piece.,156.70,GBP,Pre-owned - Excellent,,,grafia-71,GB,,https://www.ebay.co.uk/itm/406706344015?_skw=Alexander+Mcqueen+Scarf&hash=item5eb196504f:g:Ah4AAeSwWKxplhap,,2026-03-09T13:14:57.685325+00:00,Alexander Mcqueen Scarf
ebay,v1|287146084314|0,Alexander McQueen 100% Silk sheer skull scarf B/W 42x42,75.00,GBP,Pre-owned - Excellent,,,gnarskis,GB,,https://www.ebay.co.uk/itm/287146084314?_skw=Alexander+Mcqueen+Scarf&hash=item42db3d87da:g:TIAAAeSwrL5pk0DO,,2026-03-09T13:14:57.685330+00:00,Alexander Mcqueen Scarf
ebay,v1|137040063689|0,"GENUINE Alexander Mcqueen Modal-Silk Skull Scarf, RARE1",332.10,GBP,New with tags,,,silverarcheryuk,GB,,https://www.ebay.co.uk/itm/137040063689?_skw=Alexander+Mcqueen+Scarf&hash=item1fe8396cc9:g:PlIAAeSwFQxpkgFA,,2026-03-09T13:14:57.685334+00:00,Alexander Mcqueen Scarf
ebay,v1|257361724522|0,Alexander McQueen Reversible Upside Down Skull Scarf Wool Brand New RRP£280,185.00,GBP,New with tags,,,capitalistboy,GB,,https://www.ebay.co.uk/itm/257361724522?_skw=Alexander+Mcqueen+Scarf&hash=item3bebf4446a:g:YAwAAeSwgzRpkd9~,,2026-03-09T13:14:57.685337+00:00,Alexander Mcqueen Scarf
